group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
postgres,r2d2,pool=16 worker=16,,,6916379.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6707464.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6201430.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6411444.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6151026.0,ns,1
postgres,r2d2,pool=16 worker=16,,,5978114.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6369141.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6465048.0,ns,1
postgres,r2d2,pool=16 worker=16,,,5586286.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6609558.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6614858.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6181828.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6142525.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6253733.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6494950.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6880977.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6281735.0,ns,1
postgres,r2d2,pool=16 worker=16,,,8803209.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6289835.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6592657.0,ns,1
postgres,r2d2,pool=16 worker=16,,,5674093.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6471948.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6662462.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6301936.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6236632.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6537352.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6480749.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6171927.0,ns,1
postgres,r2d2,pool=16 worker=16,,,5999815.0,ns,1
postgres,r2d2,pool=16 worker=16,,,5907809.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6062519.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6158026.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6209930.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6135225.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6330938.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6051619.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6148325.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6575455.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6195729.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6523151.0,ns,1
postgres,r2d2,pool=16 worker=16,,,7633528.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6823472.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6888377.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6749567.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6633060.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6145525.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6109923.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6392943.0,ns,1
postgres,r2d2,pool=16 worker=16,,,7125493.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6763368.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6919879.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6324637.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6390042.0,ns,1
postgres,r2d2,pool=16 worker=16,,,9317945.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6236431.0,ns,1
postgres,r2d2,pool=16 worker=16,,,7129894.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6146825.0,ns,1
postgres,r2d2,pool=16 worker=16,,,5916108.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6653160.0,ns,1
postgres,r2d2,pool=16 worker=16,,,5901708.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6320037.0,ns,1
postgres,r2d2,pool=16 worker=16,,,7377710.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6395042.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6175527.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6233031.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6302736.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6731265.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6206229.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6692262.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6119823.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6071719.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6633158.0,ns,1
postgres,r2d2,pool=16 worker=16,,,5782099.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6202929.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6022416.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6232131.0,ns,1
postgres,r2d2,pool=16 worker=16,,,6776068.0,ns,1
postgres,r2d2,pool=16 worker=16,,,7006184.0,ns,1
