group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
postgres,r2d2,pool=16 worker=64,,,24077313.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25329870.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25433676.0,ns,1
postgres,r2d2,pool=16 worker=64,,,24631738.0,ns,1
postgres,r2d2,pool=16 worker=64,,,33922668.0,ns,1
postgres,r2d2,pool=16 worker=64,,,27781984.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25558981.0,ns,1
postgres,r2d2,pool=16 worker=64,,,23915406.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25813493.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25633384.0,ns,1
postgres,r2d2,pool=16 worker=64,,,23919405.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25857995.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25483678.0,ns,1
postgres,r2d2,pool=16 worker=64,,,23999909.0,ns,1
postgres,r2d2,pool=16 worker=64,,,24156517.0,ns,1
postgres,r2d2,pool=16 worker=64,,,24392327.0,ns,1
postgres,r2d2,pool=16 worker=64,,,26009902.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25612484.0,ns,1
postgres,r2d2,pool=16 worker=64,,,24544534.0,ns,1
postgres,r2d2,pool=16 worker=64,,,23258275.0,ns,1
postgres,r2d2,pool=16 worker=64,,,26726335.0,ns,1
postgres,r2d2,pool=16 worker=64,,,24793446.0,ns,1
postgres,r2d2,pool=16 worker=64,,,21596898.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25351972.0,ns,1
postgres,r2d2,pool=16 worker=64,,,23892305.0,ns,1
postgres,r2d2,pool=16 worker=64,,,29202236.0,ns,1
postgres,r2d2,pool=16 worker=64,,,26116729.0,ns,1
postgres,r2d2,pool=16 worker=64,,,21502483.0,ns,1
postgres,r2d2,pool=16 worker=64,,,24233370.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25930324.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25286503.0,ns,1
postgres,r2d2,pool=16 worker=64,,,23859058.0,ns,1
postgres,r2d2,pool=16 worker=64,,,23365842.0,ns,1
postgres,r2d2,pool=16 worker=64,,,28150794.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25506510.0,ns,1
postgres,r2d2,pool=16 worker=64,,,21250875.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25606514.0,ns,1
postgres,r2d2,pool=16 worker=64,,,29682943.0,ns,1
postgres,r2d2,pool=16 worker=64,,,24502978.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25139899.0,ns,1
postgres,r2d2,pool=16 worker=64,,,24182168.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25930123.0,ns,1
postgres,r2d2,pool=16 worker=64,,,23429844.0,ns,1
postgres,r2d2,pool=16 worker=64,,,28257298.0,ns,1
postgres,r2d2,pool=16 worker=64,,,26987557.0,ns,1
postgres,r2d2,pool=16 worker=64,,,24912692.0,ns,1
postgres,r2d2,pool=16 worker=64,,,26875953.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25791119.0,ns,1
postgres,r2d2,pool=16 worker=64,,,27771382.0,ns,1
postgres,r2d2,pool=16 worker=64,,,23000130.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25170099.0,ns,1
postgres,r2d2,pool=16 worker=64,,,26958856.0,ns,1
postgres,r2d2,pool=16 worker=64,,,26711148.0,ns,1
postgres,r2d2,pool=16 worker=64,,,24711716.0,ns,1
postgres,r2d2,pool=16 worker=64,,,26496398.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25485252.0,ns,1
postgres,r2d2,pool=16 worker=64,,,24431804.0,ns,1
postgres,r2d2,pool=16 worker=64,,,27433039.0,ns,1
postgres,r2d2,pool=16 worker=64,,,24297498.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25978473.0,ns,1
postgres,r2d2,pool=16 worker=64,,,24308399.0,ns,1
postgres,r2d2,pool=16 worker=64,,,22811831.0,ns,1
postgres,r2d2,pool=16 worker=64,,,26340690.0,ns,1
postgres,r2d2,pool=16 worker=64,,,26955218.0,ns,1
postgres,r2d2,pool=16 worker=64,,,24978229.0,ns,1
postgres,r2d2,pool=16 worker=64,,,47471645.0,ns,1
postgres,r2d2,pool=16 worker=64,,,26415494.0,ns,1
postgres,r2d2,pool=16 worker=64,,,22810931.0,ns,1
postgres,r2d2,pool=16 worker=64,,,26557500.0,ns,1
postgres,r2d2,pool=16 worker=64,,,24274597.0,ns,1
postgres,r2d2,pool=16 worker=64,,,23991384.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25721263.0,ns,1
postgres,r2d2,pool=16 worker=64,,,24711216.0,ns,1
postgres,r2d2,pool=16 worker=64,,,23481661.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25125735.0,ns,1
postgres,r2d2,pool=16 worker=64,,,23505162.0,ns,1
postgres,r2d2,pool=16 worker=64,,,26444195.0,ns,1
postgres,r2d2,pool=16 worker=64,,,22981339.0,ns,1
postgres,r2d2,pool=16 worker=64,,,24148591.0,ns,1
postgres,r2d2,pool=16 worker=64,,,26391693.0,ns,1
postgres,r2d2,pool=16 worker=64,,,23714071.0,ns,1
postgres,r2d2,pool=16 worker=64,,,25717663.0,ns,1
postgres,r2d2,pool=16 worker=64,,,26813412.0,ns,1
postgres,r2d2,pool=16 worker=64,,,29581138.0,ns,1
postgres,r2d2,pool=16 worker=64,,,27289134.0,ns,1
postgres,r2d2,pool=16 worker=64,,,23748074.0,ns,1
postgres,r2d2,pool=16 worker=64,,,23285152.0,ns,1
postgres,r2d2,pool=16 worker=64,,,22945237.0,ns,1
postgres,r2d2,pool=16 worker=64,,,26141682.0,ns,1
postgres,r2d2,pool=16 worker=64,,,26668906.0,ns,1
postgres,r2d2,pool=16 worker=64,,,26786811.0,ns,1
postgres,r2d2,pool=16 worker=64,,,28135672.0,ns,1
postgres,r2d2,pool=16 worker=64,,,31217212.0,ns,1
postgres,r2d2,pool=16 worker=64,,,27914462.0,ns,1
