group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
postgres,mobc,pool=04 worker=16,,,28267533.0,ns,1
postgres,mobc,pool=04 worker=16,,,59120223.0,ns,1
postgres,mobc,pool=04 worker=16,,,63190814.0,ns,1
postgres,mobc,pool=04 worker=16,,,78687161.0,ns,1
postgres,mobc,pool=04 worker=16,,,46274935.0,ns,1
postgres,mobc,pool=04 worker=16,,,50036720.0,ns,1
postgres,mobc,pool=04 worker=16,,,63590823.0,ns,1
postgres,mobc,pool=04 worker=16,,,62955609.0,ns,1
postgres,mobc,pool=04 worker=16,,,33363347.0,ns,1
postgres,mobc,pool=04 worker=16,,,60800261.0,ns,1
postgres,mobc,pool=04 worker=16,,,64040133.0,ns,1
postgres,mobc,pool=04 worker=16,,,35584696.0,ns,1
postgres,mobc,pool=04 worker=16,,,20791165.0,ns,1
postgres,mobc,pool=04 worker=16,,,46874549.0,ns,1
postgres,mobc,pool=04 worker=16,,,62302894.0,ns,1
postgres,mobc,pool=04 worker=16,,,53364294.0,ns,1
postgres,mobc,pool=04 worker=16,,,55770448.0,ns,1
postgres,mobc,pool=04 worker=16,,,66492988.0,ns,1
postgres,mobc,pool=04 worker=16,,,64509543.0,ns,1
postgres,mobc,pool=04 worker=16,,,65980277.0,ns,1
postgres,mobc,pool=04 worker=16,,,47158731.0,ns,1
postgres,mobc,pool=04 worker=16,,,70431152.0,ns,1
postgres,mobc,pool=04 worker=16,,,41595404.0,ns,1
postgres,mobc,pool=04 worker=16,,,24200793.0,ns,1
postgres,mobc,pool=04 worker=16,,,47981481.0,ns,1
postgres,mobc,pool=04 worker=16,,,73052384.0,ns,1
postgres,mobc,pool=04 worker=16,,,51129818.0,ns,1
postgres,mobc,pool=04 worker=16,,,50493611.0,ns,1
postgres,mobc,pool=04 worker=16,,,45112146.0,ns,1
postgres,mobc,pool=04 worker=16,,,35328728.0,ns,1
postgres,mobc,pool=04 worker=16,,,49130194.0,ns,1
postgres,mobc,pool=04 worker=16,,,33653007.0,ns,1
postgres,mobc,pool=04 worker=16,,,65802196.0,ns,1
postgres,mobc,pool=04 worker=16,,,32959499.0,ns,1
postgres,mobc,pool=04 worker=16,,,46647065.0,ns,1
postgres,mobc,pool=04 worker=16,,,61316341.0,ns,1
postgres,mobc,pool=04 worker=16,,,35796233.0,ns,1
postgres,mobc,pool=04 worker=16,,,61774748.0,ns,1
postgres,mobc,pool=04 worker=16,,,72145573.0,ns,1
postgres,mobc,pool=04 worker=16,,,54162155.0,ns,1
postgres,mobc,pool=04 worker=16,,,53840351.0,ns,1
postgres,mobc,pool=04 worker=16,,,54753563.0,ns,1
postgres,mobc,pool=04 worker=16,,,61149540.0,ns,1
postgres,mobc,pool=04 worker=16,,,46708365.0,ns,1
postgres,mobc,pool=04 worker=16,,,78901055.0,ns,1
postgres,mobc,pool=04 worker=16,,,78104974.0,ns,1
postgres,mobc,pool=04 worker=16,,,49030112.0,ns,1
postgres,mobc,pool=04 worker=16,,,37216564.0,ns,1
postgres,mobc,pool=04 worker=16,,,64693807.0,ns,1
postgres,mobc,pool=04 worker=16,,,50681932.0,ns,1
