group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
core,r2d2,pool=16 worker=01,,,1093469.0,ns,20
core,r2d2,pool=16 worker=01,,,2039730.0,ns,40
core,r2d2,pool=16 worker=01,,,3663034.0,ns,60
core,r2d2,pool=16 worker=01,,,3975554.0,ns,80
core,r2d2,pool=16 worker=01,,,5031522.0,ns,100
core,r2d2,pool=16 worker=01,,,5972781.0,ns,120
core,r2d2,pool=16 worker=01,,,7206760.0,ns,140
core,r2d2,pool=16 worker=01,,,8360434.0,ns,160
core,r2d2,pool=16 worker=01,,,8711757.0,ns,180
core,r2d2,pool=16 worker=01,,,10788189.0,ns,200
core,r2d2,pool=16 worker=01,,,10690183.0,ns,220
core,r2d2,pool=16 worker=01,,,12473197.0,ns,240
core,r2d2,pool=16 worker=01,,,13059134.0,ns,260
core,r2d2,pool=16 worker=01,,,16010423.0,ns,280
core,r2d2,pool=16 worker=01,,,15465788.0,ns,300
core,r2d2,pool=16 worker=01,,,15886315.0,ns,320
core,r2d2,pool=16 worker=01,,,16829275.0,ns,340
core,r2d2,pool=16 worker=01,,,18221264.0,ns,360
core,r2d2,pool=16 worker=01,,,19219928.0,ns,380
core,r2d2,pool=16 worker=01,,,19989377.0,ns,400
core,r2d2,pool=16 worker=01,,,21695587.0,ns,420
core,r2d2,pool=16 worker=01,,,22208219.0,ns,440
core,r2d2,pool=16 worker=01,,,23897227.0,ns,460
core,r2d2,pool=16 worker=01,,,32439873.0,ns,480
core,r2d2,pool=16 worker=01,,,24859389.0,ns,500
core,r2d2,pool=16 worker=01,,,25656039.0,ns,520
core,r2d2,pool=16 worker=01,,,26623501.0,ns,540
core,r2d2,pool=16 worker=01,,,30152326.0,ns,560
core,r2d2,pool=16 worker=01,,,29284071.0,ns,580
core,r2d2,pool=16 worker=01,,,30210630.0,ns,600
core,r2d2,pool=16 worker=01,,,31773130.0,ns,620
core,r2d2,pool=16 worker=01,,,32170855.0,ns,640
core,r2d2,pool=16 worker=01,,,33340430.0,ns,660
core,r2d2,pool=16 worker=01,,,34379097.0,ns,680
core,r2d2,pool=16 worker=01,,,35072441.0,ns,700
core,r2d2,pool=16 worker=01,,,41532954.0,ns,720
core,r2d2,pool=16 worker=01,,,38247844.0,ns,740
core,r2d2,pool=16 worker=01,,,46436067.0,ns,760
core,r2d2,pool=16 worker=01,,,40546691.0,ns,780
core,r2d2,pool=16 worker=01,,,40772605.0,ns,800
core,r2d2,pool=16 worker=01,,,41409646.0,ns,820
core,r2d2,pool=16 worker=01,,,43558783.0,ns,840
core,r2d2,pool=16 worker=01,,,43669691.0,ns,860
core,r2d2,pool=16 worker=01,,,44906469.0,ns,880
core,r2d2,pool=16 worker=01,,,48005567.0,ns,900
core,r2d2,pool=16 worker=01,,,48015168.0,ns,920
core,r2d2,pool=16 worker=01,,,48310686.0,ns,940
core,r2d2,pool=16 worker=01,,,51732006.0,ns,960
core,r2d2,pool=16 worker=01,,,52070327.0,ns,980
core,r2d2,pool=16 worker=01,,,51391384.0,ns,1000
core,r2d2,pool=16 worker=01,,,52394748.0,ns,1020
core,r2d2,pool=16 worker=01,,,55783364.0,ns,1040
core,r2d2,pool=16 worker=01,,,53719733.0,ns,1060
core,r2d2,pool=16 worker=01,,,55858469.0,ns,1080
core,r2d2,pool=16 worker=01,,,68294763.0,ns,1100
core,r2d2,pool=16 worker=01,,,64622929.0,ns,1120
core,r2d2,pool=16 worker=01,,,61598336.0,ns,1140
core,r2d2,pool=16 worker=01,,,62619101.0,ns,1160
core,r2d2,pool=16 worker=01,,,75276009.0,ns,1180
core,r2d2,pool=16 worker=01,,,77561256.0,ns,1200
core,r2d2,pool=16 worker=01,,,119054206.0,ns,1220
core,r2d2,pool=16 worker=01,,,81785825.0,ns,1240
core,r2d2,pool=16 worker=01,,,65673896.0,ns,1260
core,r2d2,pool=16 worker=01,,,66210830.0,ns,1280
core,r2d2,pool=16 worker=01,,,66088123.0,ns,1300
core,r2d2,pool=16 worker=01,,,69498741.0,ns,1320
core,r2d2,pool=16 worker=01,,,69704553.0,ns,1340
core,r2d2,pool=16 worker=01,,,72224614.0,ns,1360
core,r2d2,pool=16 worker=01,,,77967781.0,ns,1380
core,r2d2,pool=16 worker=01,,,88412549.0,ns,1400
core,r2d2,pool=16 worker=01,,,82140948.0,ns,1420
core,r2d2,pool=16 worker=01,,,80680355.0,ns,1440
core,r2d2,pool=16 worker=01,,,80969073.0,ns,1460
core,r2d2,pool=16 worker=01,,,90143660.0,ns,1480
core,r2d2,pool=16 worker=01,,,94193119.0,ns,1500
core,r2d2,pool=16 worker=01,,,87658000.0,ns,1520
core,r2d2,pool=16 worker=01,,,86394020.0,ns,1540
core,r2d2,pool=16 worker=01,,,83118811.0,ns,1560
core,r2d2,pool=16 worker=01,,,85800982.0,ns,1580
core,r2d2,pool=16 worker=01,,,90872806.0,ns,1600
core,r2d2,pool=16 worker=01,,,90977212.0,ns,1620
core,r2d2,pool=16 worker=01,,,107548972.0,ns,1640
core,r2d2,pool=16 worker=01,,,109059768.0,ns,1660
core,r2d2,pool=16 worker=01,,,108809352.0,ns,1680
core,r2d2,pool=16 worker=01,,,142534506.0,ns,1700
core,r2d2,pool=16 worker=01,,,102010717.0,ns,1720
core,r2d2,pool=16 worker=01,,,107465866.0,ns,1740
core,r2d2,pool=16 worker=01,,,106109180.0,ns,1760
core,r2d2,pool=16 worker=01,,,111392317.0,ns,1780
core,r2d2,pool=16 worker=01,,,93377366.0,ns,1800
core,r2d2,pool=16 worker=01,,,109970627.0,ns,1820
core,r2d2,pool=16 worker=01,,,98639502.0,ns,1840
core,r2d2,pool=16 worker=01,,,101414580.0,ns,1860
