group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
core,mobc,pool=08 worker=16,,,61411559.0,ns,17
core,mobc,pool=08 worker=16,,,50609573.0,ns,17
core,mobc,pool=08 worker=16,,,52921977.0,ns,17
core,mobc,pool=08 worker=16,,,53524404.0,ns,17
core,mobc,pool=08 worker=16,,,54201735.0,ns,17
core,mobc,pool=08 worker=16,,,55000670.0,ns,17
core,mobc,pool=08 worker=16,,,55692001.0,ns,17
core,mobc,pool=08 worker=16,,,55858609.0,ns,17
core,mobc,pool=08 worker=16,,,55846608.0,ns,17
core,mobc,pool=08 worker=16,,,50209055.0,ns,17
core,mobc,pool=08 worker=16,,,57235070.0,ns,17
core,mobc,pool=08 worker=16,,,54261837.0,ns,17
core,mobc,pool=08 worker=16,,,51854629.0,ns,17
core,mobc,pool=08 worker=16,,,48889096.0,ns,17
core,mobc,pool=08 worker=16,,,56216625.0,ns,17
core,mobc,pool=08 worker=16,,,52715068.0,ns,17
core,mobc,pool=08 worker=16,,,49711333.0,ns,17
core,mobc,pool=08 worker=16,,,49802937.0,ns,17
core,mobc,pool=08 worker=16,,,50431065.0,ns,17
core,mobc,pool=08 worker=16,,,50094650.0,ns,17
core,mobc,pool=08 worker=16,,,50036147.0,ns,17
core,mobc,pool=08 worker=16,,,49384518.0,ns,17
core,mobc,pool=08 worker=16,,,49881440.0,ns,17
core,mobc,pool=08 worker=16,,,49318215.0,ns,17
core,mobc,pool=08 worker=16,,,49930543.0,ns,17
core,mobc,pool=08 worker=16,,,52150742.0,ns,17
core,mobc,pool=08 worker=16,,,49766036.0,ns,17
core,mobc,pool=08 worker=16,,,50157452.0,ns,17
core,mobc,pool=08 worker=16,,,49181009.0,ns,17
core,mobc,pool=08 worker=16,,,54950668.0,ns,17
core,mobc,pool=08 worker=16,,,48904997.0,ns,17
core,mobc,pool=08 worker=16,,,48997301.0,ns,17
core,mobc,pool=08 worker=16,,,51026291.0,ns,17
core,mobc,pool=08 worker=16,,,52799272.0,ns,17
core,mobc,pool=08 worker=16,,,53878620.0,ns,17
core,mobc,pool=08 worker=16,,,53080684.0,ns,17
core,mobc,pool=08 worker=16,,,51794426.0,ns,17
core,mobc,pool=08 worker=16,,,49736034.0,ns,17
core,mobc,pool=08 worker=16,,,49583627.0,ns,17
core,mobc,pool=08 worker=16,,,50039847.0,ns,17
core,mobc,pool=08 worker=16,,,49133707.0,ns,17
core,mobc,pool=08 worker=16,,,51672921.0,ns,17
core,mobc,pool=08 worker=16,,,49108906.0,ns,17
core,mobc,pool=08 worker=16,,,49573227.0,ns,17
core,mobc,pool=08 worker=16,,,50719878.0,ns,17
core,mobc,pool=08 worker=16,,,50265758.0,ns,17
core,mobc,pool=08 worker=16,,,49339516.0,ns,17
core,mobc,pool=08 worker=16,,,49366717.0,ns,17
