group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
core,mobc,pool=08 worker=16,,,1263172.0,ns,9
core,mobc,pool=08 worker=16,,,2409636.0,ns,18
core,mobc,pool=08 worker=16,,,3518699.0,ns,27
core,mobc,pool=08 worker=16,,,6051843.0,ns,36
core,mobc,pool=08 worker=16,,,5611118.0,ns,45
core,mobc,pool=08 worker=16,,,4075430.0,ns,54
core,mobc,pool=08 worker=16,,,7692035.0,ns,63
core,mobc,pool=08 worker=16,,,8930506.0,ns,72
core,mobc,pool=08 worker=16,,,12259094.0,ns,81
core,mobc,pool=08 worker=16,,,11453049.0,ns,90
core,mobc,pool=08 worker=16,,,12822226.0,ns,99
core,mobc,pool=08 worker=16,,,13316954.0,ns,108
core,mobc,pool=08 worker=16,,,14457318.0,ns,117
core,mobc,pool=08 worker=16,,,17916715.0,ns,126
core,mobc,pool=08 worker=16,,,16422130.0,ns,135
core,mobc,pool=08 worker=16,,,17837810.0,ns,144
core,mobc,pool=08 worker=16,,,19012576.0,ns,153
core,mobc,pool=08 worker=16,,,20694071.0,ns,162
core,mobc,pool=08 worker=16,,,21910141.0,ns,171
core,mobc,pool=08 worker=16,,,24417583.0,ns,180
core,mobc,pool=08 worker=16,,,27815075.0,ns,189
core,mobc,pool=08 worker=16,,,24027260.0,ns,198
core,mobc,pool=08 worker=16,,,22815592.0,ns,207
core,mobc,pool=08 worker=16,,,31151164.0,ns,216
core,mobc,pool=08 worker=16,,,27117135.0,ns,225
core,mobc,pool=08 worker=16,,,31147064.0,ns,234
core,mobc,pool=08 worker=16,,,27511757.0,ns,243
core,mobc,pool=08 worker=16,,,34912777.0,ns,252
core,mobc,pool=08 worker=16,,,23474929.0,ns,261
core,mobc,pool=08 worker=16,,,25036617.0,ns,270
core,mobc,pool=08 worker=16,,,33351389.0,ns,279
core,mobc,pool=08 worker=16,,,35323300.0,ns,288
core,mobc,pool=08 worker=16,,,35287898.0,ns,297
core,mobc,pool=08 worker=16,,,54998115.0,ns,306
core,mobc,pool=08 worker=16,,,28137994.0,ns,315
core,mobc,pool=08 worker=16,,,31879805.0,ns,324
core,mobc,pool=08 worker=16,,,32392034.0,ns,333
core,mobc,pool=08 worker=16,,,61362175.0,ns,342
core,mobc,pool=08 worker=16,,,53629337.0,ns,351
core,mobc,pool=08 worker=16,,,47912613.0,ns,360
core,mobc,pool=08 worker=16,,,34308243.0,ns,369
core,mobc,pool=08 worker=16,,,33238582.0,ns,378
core,mobc,pool=08 worker=16,,,48046521.0,ns,387
core,mobc,pool=08 worker=16,,,57791373.0,ns,396
core,mobc,pool=08 worker=16,,,42146087.0,ns,405
core,mobc,pool=08 worker=16,,,35108188.0,ns,414
core,mobc,pool=08 worker=16,,,56092376.0,ns,423
core,mobc,pool=08 worker=16,,,42183088.0,ns,432
core,mobc,pool=08 worker=16,,,60354717.0,ns,441
core,mobc,pool=08 worker=16,,,43681573.0,ns,450
core,mobc,pool=08 worker=16,,,41240335.0,ns,459
core,mobc,pool=08 worker=16,,,58477711.0,ns,468
core,mobc,pool=08 worker=16,,,46756448.0,ns,477
core,mobc,pool=08 worker=16,,,57709167.0,ns,486
core,mobc,pool=08 worker=16,,,62967266.0,ns,495
core,mobc,pool=08 worker=16,,,46997361.0,ns,504
core,mobc,pool=08 worker=16,,,64452949.0,ns,513
core,mobc,pool=08 worker=16,,,67378054.0,ns,522
core,mobc,pool=08 worker=16,,,57025655.0,ns,531
core,mobc,pool=08 worker=16,,,58100724.0,ns,540
core,mobc,pool=08 worker=16,,,53767247.0,ns,549
core,mobc,pool=08 worker=16,,,56835043.0,ns,558
core,mobc,pool=08 worker=16,,,72981778.0,ns,567
core,mobc,pool=08 worker=16,,,59063986.0,ns,576
core,mobc,pool=08 worker=16,,,65570403.0,ns,585
core,mobc,pool=08 worker=16,,,71945312.0,ns,594
core,mobc,pool=08 worker=16,,,74075449.0,ns,603
core,mobc,pool=08 worker=16,,,74914602.0,ns,612
core,mobc,pool=08 worker=16,,,73478510.0,ns,621
core,mobc,pool=08 worker=16,,,74742391.0,ns,630
core,mobc,pool=08 worker=16,,,80185640.0,ns,639
core,mobc,pool=08 worker=16,,,74786494.0,ns,648
core,mobc,pool=08 worker=16,,,72467045.0,ns,657
core,mobc,pool=08 worker=16,,,69439951.0,ns,666
core,mobc,pool=08 worker=16,,,95589627.0,ns,675
core,mobc,pool=08 worker=16,,,64449531.0,ns,684
core,mobc,pool=08 worker=16,,,92569934.0,ns,693
core,mobc,pool=08 worker=16,,,94437454.0,ns,702
core,mobc,pool=08 worker=16,,,93075166.0,ns,711
core,mobc,pool=08 worker=16,,,72125623.0,ns,720
core,mobc,pool=08 worker=16,,,79091470.0,ns,729
core,mobc,pool=08 worker=16,,,85129957.0,ns,738
core,mobc,pool=08 worker=16,,,79458193.0,ns,747
core,mobc,pool=08 worker=16,,,73375003.0,ns,756
core,mobc,pool=08 worker=16,,,83910879.0,ns,765
core,mobc,pool=08 worker=16,,,107261575.0,ns,774
core,mobc,pool=08 worker=16,,,90678312.0,ns,783
core,mobc,pool=08 worker=16,,,89989669.0,ns,792
core,mobc,pool=08 worker=16,,,89689849.0,ns,801
core,mobc,pool=08 worker=16,,,92217111.0,ns,810
core,mobc,pool=08 worker=16,,,99609985.0,ns,819
core,mobc,pool=08 worker=16,,,98217795.0,ns,828
core,mobc,pool=08 worker=16,,,95732836.0,ns,837
core,mobc,pool=08 worker=16,,,89779055.0,ns,846
core,mobc,pool=08 worker=16,,,107301189.0,ns,855
core,mobc,pool=08 worker=16,,,87327939.0,ns,864
core,mobc,pool=08 worker=16,,,101896680.0,ns,873
core,mobc,pool=08 worker=16,,,109705583.0,ns,882
core,mobc,pool=08 worker=16,,,106548479.0,ns,891
core,mobc,pool=08 worker=16,,,101401747.0,ns,900
