group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
core,deadpool,pool=16 worker=16,,,1194676.0,ns,19
core,deadpool,pool=16 worker=16,,,2151137.0,ns,38
core,deadpool,pool=16 worker=16,,,5099326.0,ns,57
core,deadpool,pool=16 worker=16,,,5299539.0,ns,76
core,deadpool,pool=16 worker=16,,,4954216.0,ns,95
core,deadpool,pool=16 worker=16,,,6107291.0,ns,114
core,deadpool,pool=16 worker=16,,,7449276.0,ns,133
core,deadpool,pool=16 worker=16,,,8009313.0,ns,152
core,deadpool,pool=16 worker=16,,,8491743.0,ns,171
core,deadpool,pool=16 worker=16,,,9148385.0,ns,190
core,deadpool,pool=16 worker=16,,,10491971.0,ns,209
core,deadpool,pool=16 worker=16,,,11018104.0,ns,228
core,deadpool,pool=16 worker=16,,,12316887.0,ns,247
core,deadpool,pool=16 worker=16,,,12207081.0,ns,266
core,deadpool,pool=16 worker=16,,,14264512.0,ns,285
core,deadpool,pool=16 worker=16,,,14907953.0,ns,304
core,deadpool,pool=16 worker=16,,,18273269.0,ns,323
core,deadpool,pool=16 worker=16,,,18995814.0,ns,342
core,deadpool,pool=16 worker=16,,,17688031.0,ns,361
core,deadpool,pool=16 worker=16,,,18097557.0,ns,380
core,deadpool,pool=16 worker=16,,,20365503.0,ns,399
core,deadpool,pool=16 worker=16,,,21819595.0,ns,418
core,deadpool,pool=16 worker=16,,,23454500.0,ns,437
core,deadpool,pool=16 worker=16,,,25354821.0,ns,456
core,deadpool,pool=16 worker=16,,,26419990.0,ns,475
core,deadpool,pool=16 worker=16,,,24331756.0,ns,494
core,deadpool,pool=16 worker=16,,,26828516.0,ns,513
core,deadpool,pool=16 worker=16,,,27807879.0,ns,532
core,deadpool,pool=16 worker=16,,,29170266.0,ns,551
core,deadpool,pool=16 worker=16,,,29599193.0,ns,570
core,deadpool,pool=16 worker=16,,,33638551.0,ns,589
core,deadpool,pool=16 worker=16,,,30572355.0,ns,608
core,deadpool,pool=16 worker=16,,,32645788.0,ns,627
core,deadpool,pool=16 worker=16,,,31820735.0,ns,646
core,deadpool,pool=16 worker=16,,,33826664.0,ns,665
core,deadpool,pool=16 worker=16,,,33722657.0,ns,684
core,deadpool,pool=16 worker=16,,,35729385.0,ns,703
core,deadpool,pool=16 worker=16,,,35764588.0,ns,722
core,deadpool,pool=16 worker=16,,,37763816.0,ns,741
core,deadpool,pool=16 worker=16,,,37902424.0,ns,760
core,deadpool,pool=16 worker=16,,,40461188.0,ns,779
