group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
postgres,deadpool,pool=04 worker=01,,,667317.0,ns,1
postgres,deadpool,pool=04 worker=01,,,1295634.0,ns,2
postgres,deadpool,pool=04 worker=01,,,1611342.0,ns,3
postgres,deadpool,pool=04 worker=01,,,2438163.0,ns,4
postgres,deadpool,pool=04 worker=01,,,2965077.0,ns,5
postgres,deadpool,pool=04 worker=01,,,3467290.0,ns,6
postgres,deadpool,pool=04 worker=01,,,3773398.0,ns,7
postgres,deadpool,pool=04 worker=01,,,3867800.0,ns,8
postgres,deadpool,pool=04 worker=01,,,3755797.0,ns,9
postgres,deadpool,pool=04 worker=01,,,3894401.0,ns,10
postgres,deadpool,pool=04 worker=01,,,4392013.0,ns,11
postgres,deadpool,pool=04 worker=01,,,5135833.0,ns,12
postgres,deadpool,pool=04 worker=01,,,4854325.0,ns,13
postgres,deadpool,pool=04 worker=01,,,5630745.0,ns,14
postgres,deadpool,pool=04 worker=01,,,8900229.0,ns,15
postgres,deadpool,pool=04 worker=01,,,7670599.0,ns,16
postgres,deadpool,pool=04 worker=01,,,7040782.0,ns,17
postgres,deadpool,pool=04 worker=01,,,9731851.0,ns,18
postgres,deadpool,pool=04 worker=01,,,13438447.0,ns,19
postgres,deadpool,pool=04 worker=01,,,7743500.0,ns,20
postgres,deadpool,pool=04 worker=01,,,7952806.0,ns,21
postgres,deadpool,pool=04 worker=01,,,7890903.0,ns,22
postgres,deadpool,pool=04 worker=01,,,9972258.0,ns,23
postgres,deadpool,pool=04 worker=01,,,8224313.0,ns,24
postgres,deadpool,pool=04 worker=01,,,9140936.0,ns,25
