group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
core,bb8,pool=04 worker=04,,,1030771.0,ns,30
core,bb8,pool=04 worker=04,,,1774123.0,ns,60
core,bb8,pool=04 worker=04,,,2679385.0,ns,90
core,bb8,pool=04 worker=04,,,4627621.0,ns,120
core,bb8,pool=04 worker=04,,,4723527.0,ns,150
core,bb8,pool=04 worker=04,,,6798770.0,ns,180
core,bb8,pool=04 worker=04,,,6655061.0,ns,210
core,bb8,pool=04 worker=04,,,7014285.0,ns,240
core,bb8,pool=04 worker=04,,,10043096.0,ns,270
core,bb8,pool=04 worker=04,,,9931988.0,ns,300
core,bb8,pool=04 worker=04,,,9737474.0,ns,330
core,bb8,pool=04 worker=04,,,12187344.0,ns,360
core,bb8,pool=04 worker=04,,,12859990.0,ns,390
core,bb8,pool=04 worker=04,,,14788724.0,ns,420
core,bb8,pool=04 worker=04,,,14505004.0,ns,450
core,bb8,pool=04 worker=04,,,16284928.0,ns,480
core,bb8,pool=04 worker=04,,,16309130.0,ns,510
core,bb8,pool=04 worker=04,,,17173590.0,ns,540
core,bb8,pool=04 worker=04,,,19209931.0,ns,570
core,bb8,pool=04 worker=04,,,20182798.0,ns,600
core,bb8,pool=04 worker=04,,,22019025.0,ns,630
core,bb8,pool=04 worker=04,,,22101031.0,ns,660
core,bb8,pool=04 worker=04,,,22240040.0,ns,690
core,bb8,pool=04 worker=04,,,26470933.0,ns,720
core,bb8,pool=04 worker=04,,,25055035.0,ns,750
core,bb8,pool=04 worker=04,,,26025102.0,ns,780
core,bb8,pool=04 worker=04,,,27214985.0,ns,810
core,bb8,pool=04 worker=04,,,28689686.0,ns,840
core,bb8,pool=04 worker=04,,,28336862.0,ns,870
core,bb8,pool=04 worker=04,,,30661724.0,ns,900
core,bb8,pool=04 worker=04,,,31549485.0,ns,930
core,bb8,pool=04 worker=04,,,33144095.0,ns,960
core,bb8,pool=04 worker=04,,,33641130.0,ns,990
core,bb8,pool=04 worker=04,,,35372150.0,ns,1020
core,bb8,pool=04 worker=04,,,39317623.0,ns,1050
core,bb8,pool=04 worker=04,,,47004155.0,ns,1080
core,bb8,pool=04 worker=04,,,41383166.0,ns,1110
core,bb8,pool=04 worker=04,,,42855068.0,ns,1140
core,bb8,pool=04 worker=04,,,41037842.0,ns,1170
core,bb8,pool=04 worker=04,,,43887539.0,ns,1200
core,bb8,pool=04 worker=04,,,45981885.0,ns,1230
core,bb8,pool=04 worker=04,,,46785140.0,ns,1260
core,bb8,pool=04 worker=04,,,42536445.0,ns,1290
core,bb8,pool=04 worker=04,,,47060359.0,ns,1320
core,bb8,pool=04 worker=04,,,46821042.0,ns,1350
core,bb8,pool=04 worker=04,,,48148634.0,ns,1380
core,bb8,pool=04 worker=04,,,49122102.0,ns,1410
core,bb8,pool=04 worker=04,,,48701572.0,ns,1440
core,bb8,pool=04 worker=04,,,50608004.0,ns,1470
core,bb8,pool=04 worker=04,,,53876131.0,ns,1500
core,bb8,pool=04 worker=04,,,51901795.0,ns,1530
core,bb8,pool=04 worker=04,,,54779094.0,ns,1560
core,bb8,pool=04 worker=04,,,55792564.0,ns,1590
core,bb8,pool=04 worker=04,,,56387905.0,ns,1620
core,bb8,pool=04 worker=04,,,58536553.0,ns,1650
core,bb8,pool=04 worker=04,,,59114094.0,ns,1680
core,bb8,pool=04 worker=04,,,59681233.0,ns,1710
core,bb8,pool=04 worker=04,,,59651531.0,ns,1740
core,bb8,pool=04 worker=04,,,58002415.0,ns,1770
core,bb8,pool=04 worker=04,,,59485217.0,ns,1800
core,bb8,pool=04 worker=04,,,63232077.0,ns,1830
core,bb8,pool=04 worker=04,,,63205375.0,ns,1860
core,bb8,pool=04 worker=04,,,65188512.0,ns,1890
core,bb8,pool=04 worker=04,,,67908901.0,ns,1920
core,bb8,pool=04 worker=04,,,68279426.0,ns,1950
core,bb8,pool=04 worker=04,,,67874698.0,ns,1980
core,bb8,pool=04 worker=04,,,70873305.0,ns,2010
core,bb8,pool=04 worker=04,,,70608887.0,ns,2040
core,bb8,pool=04 worker=04,,,61851381.0,ns,2070
core,bb8,pool=04 worker=04,,,66227384.0,ns,2100
core,bb8,pool=04 worker=04,,,69479209.0,ns,2130
core,bb8,pool=04 worker=04,,,74680669.0,ns,2160
core,bb8,pool=04 worker=04,,,82574815.0,ns,2190
core,bb8,pool=04 worker=04,,,81295227.0,ns,2220
core,bb8,pool=04 worker=04,,,83578985.0,ns,2250
core,bb8,pool=04 worker=04,,,80046440.0,ns,2280
core,bb8,pool=04 worker=04,,,77225546.0,ns,2310
core,bb8,pool=04 worker=04,,,80612480.0,ns,2340
core,bb8,pool=04 worker=04,,,84223130.0,ns,2370
core,bb8,pool=04 worker=04,,,86577593.0,ns,2400
core,bb8,pool=04 worker=04,,,86395180.0,ns,2430
core,bb8,pool=04 worker=04,,,87228038.0,ns,2460
core,bb8,pool=04 worker=04,,,88141301.0,ns,2490
core,bb8,pool=04 worker=04,,,87692870.0,ns,2520
core,bb8,pool=04 worker=04,,,91079504.0,ns,2550
core,bb8,pool=04 worker=04,,,88788346.0,ns,2580
core,bb8,pool=04 worker=04,,,95113983.0,ns,2610
core,bb8,pool=04 worker=04,,,50451592.0,ns,2640
core,bb8,pool=04 worker=04,,,54703487.0,ns,2670
core,bb8,pool=04 worker=04,,,87394850.0,ns,2700
core,bb8,pool=04 worker=04,,,94503641.0,ns,2730
core,bb8,pool=04 worker=04,,,93535974.0,ns,2760
core,bb8,pool=04 worker=04,,,96743096.0,ns,2790
core,bb8,pool=04 worker=04,,,100478855.0,ns,2820
core,bb8,pool=04 worker=04,,,106217452.0,ns,2850
core,bb8,pool=04 worker=04,,,102294881.0,ns,2880
core,bb8,pool=04 worker=04,,,103628873.0,ns,2910
core,bb8,pool=04 worker=04,,,105715918.0,ns,2940
core,bb8,pool=04 worker=04,,,110892876.0,ns,2970
core,bb8,pool=04 worker=04,,,114985759.0,ns,3000
