group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
core,qp,pool=08 worker=64,,,61891511.0,ns,5
core,qp,pool=08 worker=64,,,60488647.0,ns,5
core,qp,pool=08 worker=64,,,56853981.0,ns,5
core,qp,pool=08 worker=64,,,55736931.0,ns,5
core,qp,pool=08 worker=64,,,58166841.0,ns,5
core,qp,pool=08 worker=64,,,56649072.0,ns,5
core,qp,pool=08 worker=64,,,55451418.0,ns,5
core,qp,pool=08 worker=64,,,60432844.0,ns,5
core,qp,pool=08 worker=64,,,60536948.0,ns,5
core,qp,pool=08 worker=64,,,59588905.0,ns,5
core,qp,pool=08 worker=64,,,58019134.0,ns,5
core,qp,pool=08 worker=64,,,59363095.0,ns,5
core,qp,pool=08 worker=64,,,58297347.0,ns,5
core,qp,pool=08 worker=64,,,58260145.0,ns,5
core,qp,pool=08 worker=64,,,56288056.0,ns,5
core,qp,pool=08 worker=64,,,56689974.0,ns,5
core,qp,pool=08 worker=64,,,56444463.0,ns,5
core,qp,pool=08 worker=64,,,55494920.0,ns,5
core,qp,pool=08 worker=64,,,56500066.0,ns,5
core,qp,pool=08 worker=64,,,55803934.0,ns,5
core,qp,pool=08 worker=64,,,56772378.0,ns,5
core,qp,pool=08 worker=64,,,55529122.0,ns,5
core,qp,pool=08 worker=64,,,55914739.0,ns,5
core,qp,pool=08 worker=64,,,55886537.0,ns,5
core,qp,pool=08 worker=64,,,57646617.0,ns,5
core,qp,pool=08 worker=64,,,58984878.0,ns,5
core,qp,pool=08 worker=64,,,59593206.0,ns,5
core,qp,pool=08 worker=64,,,56208152.0,ns,5
core,qp,pool=08 worker=64,,,57117993.0,ns,5
core,qp,pool=08 worker=64,,,62707247.0,ns,5
core,qp,pool=08 worker=64,,,60584750.0,ns,5
core,qp,pool=08 worker=64,,,60596552.0,ns,5
core,qp,pool=08 worker=64,,,57377505.0,ns,5
core,qp,pool=08 worker=64,,,57595316.0,ns,5
core,qp,pool=08 worker=64,,,56675473.0,ns,5
core,qp,pool=08 worker=64,,,61966914.0,ns,5
core,qp,pool=08 worker=64,,,60783960.0,ns,5
core,qp,pool=08 worker=64,,,56265155.0,ns,5
core,qp,pool=08 worker=64,,,56442663.0,ns,5
core,qp,pool=08 worker=64,,,58236744.0,ns,5
core,qp,pool=08 worker=64,,,56477664.0,ns,5
core,qp,pool=08 worker=64,,,56160550.0,ns,5
core,qp,pool=08 worker=64,,,59737512.0,ns,5
core,qp,pool=08 worker=64,,,62349931.0,ns,5
core,qp,pool=08 worker=64,,,58096938.0,ns,5
core,qp,pool=08 worker=64,,,113676361.0,ns,5
core,qp,pool=08 worker=64,,,84952058.0,ns,5
core,qp,pool=08 worker=64,,,58744967.0,ns,5
core,qp,pool=08 worker=64,,,60051226.0,ns,5
core,qp,pool=08 worker=64,,,60131330.0,ns,5
core,qp,pool=08 worker=64,,,55605025.0,ns,5
core,qp,pool=08 worker=64,,,56301057.0,ns,5
core,qp,pool=08 worker=64,,,61267582.0,ns,5
core,qp,pool=08 worker=64,,,59983223.0,ns,5
core,qp,pool=08 worker=64,,,62104320.0,ns,5
core,qp,pool=08 worker=64,,,59460603.0,ns,5
core,qp,pool=08 worker=64,,,59168491.0,ns,5
core,qp,pool=08 worker=64,,,64493033.0,ns,5
core,qp,pool=08 worker=64,,,64097315.0,ns,5
core,qp,pool=08 worker=64,,,63272577.0,ns,5
core,qp,pool=08 worker=64,,,63103370.0,ns,5
core,qp,pool=08 worker=64,,,67464968.0,ns,5
core,qp,pool=08 worker=64,,,63479287.0,ns,5
core,qp,pool=08 worker=64,,,63293278.0,ns,5
core,qp,pool=08 worker=64,,,62424939.0,ns,5
core,qp,pool=08 worker=64,,,61239985.0,ns,5
core,qp,pool=08 worker=64,,,57477814.0,ns,5
core,qp,pool=08 worker=64,,,60305442.0,ns,5
core,qp,pool=08 worker=64,,,61577400.0,ns,5
core,qp,pool=08 worker=64,,,57502015.0,ns,5
core,qp,pool=08 worker=64,,,55733734.0,ns,5
core,qp,pool=08 worker=64,,,57026194.0,ns,5
core,qp,pool=08 worker=64,,,56695378.0,ns,5
core,qp,pool=08 worker=64,,,56767582.0,ns,5
core,qp,pool=08 worker=64,,,62564045.0,ns,5
core,qp,pool=08 worker=64,,,63754999.0,ns,5
core,qp,pool=08 worker=64,,,57104297.0,ns,5
core,qp,pool=08 worker=64,,,61379891.0,ns,5
core,qp,pool=08 worker=64,,,60843367.0,ns,5
core,qp,pool=08 worker=64,,,57459913.0,ns,5
core,qp,pool=08 worker=64,,,55512624.0,ns,5
core,qp,pool=08 worker=64,,,55668832.0,ns,5
core,qp,pool=08 worker=64,,,57415111.0,ns,5
core,qp,pool=08 worker=64,,,56169255.0,ns,5
core,qp,pool=08 worker=64,,,66113806.0,ns,5
core,qp,pool=08 worker=64,,,59969027.0,ns,5
core,qp,pool=08 worker=64,,,60278241.0,ns,5
core,qp,pool=08 worker=64,,,56560872.0,ns,5
core,qp,pool=08 worker=64,,,56248558.0,ns,5
core,qp,pool=08 worker=64,,,56015048.0,ns,5
core,qp,pool=08 worker=64,,,56267059.0,ns,5
core,qp,pool=08 worker=64,,,57297606.0,ns,5
core,qp,pool=08 worker=64,,,59275795.0,ns,5
core,qp,pool=08 worker=64,,,60787564.0,ns,5
core,qp,pool=08 worker=64,,,63137071.0,ns,5
core,qp,pool=08 worker=64,,,63050467.0,ns,5
core,qp,pool=08 worker=64,,,62154226.0,ns,5
core,qp,pool=08 worker=64,,,67751181.0,ns,5
core,qp,pool=08 worker=64,,,61192683.0,ns,5
core,qp,pool=08 worker=64,,,60108333.0,ns,5
