group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
core,mobc,pool=16 worker=04,,,1332085.0,ns,20
core,mobc,pool=16 worker=04,,,1950724.0,ns,40
core,mobc,pool=16 worker=04,,,2816780.0,ns,60
core,mobc,pool=16 worker=04,,,3676635.0,ns,80
core,mobc,pool=16 worker=04,,,4941515.0,ns,100
core,mobc,pool=16 worker=04,,,5874075.0,ns,120
core,mobc,pool=16 worker=04,,,6574820.0,ns,140
core,mobc,pool=16 worker=04,,,8104117.0,ns,160
core,mobc,pool=16 worker=04,,,8477540.0,ns,180
core,mobc,pool=16 worker=04,,,9638915.0,ns,200
core,mobc,pool=16 worker=04,,,13831882.0,ns,220
core,mobc,pool=16 worker=04,,,13537064.0,ns,240
core,mobc,pool=16 worker=04,,,12576002.0,ns,260
core,mobc,pool=16 worker=04,,,13196842.0,ns,280
core,mobc,pool=16 worker=04,,,18182260.0,ns,300
core,mobc,pool=16 worker=04,,,17460513.0,ns,320
core,mobc,pool=16 worker=04,,,17176495.0,ns,340
core,mobc,pool=16 worker=04,,,16774670.0,ns,360
core,mobc,pool=16 worker=04,,,23825720.0,ns,380
core,mobc,pool=16 worker=04,,,21374563.0,ns,400
core,mobc,pool=16 worker=04,,,22338324.0,ns,420
core,mobc,pool=16 worker=04,,,23645408.0,ns,440
core,mobc,pool=16 worker=04,,,23002267.0,ns,460
core,mobc,pool=16 worker=04,,,24595368.0,ns,480
core,mobc,pool=16 worker=04,,,24199443.0,ns,500
core,mobc,pool=16 worker=04,,,24651072.0,ns,520
core,mobc,pool=16 worker=04,,,23811319.0,ns,540
core,mobc,pool=16 worker=04,,,30798864.0,ns,560
core,mobc,pool=16 worker=04,,,26478689.0,ns,580
core,mobc,pool=16 worker=04,,,38006925.0,ns,600
core,mobc,pool=16 worker=04,,,23510900.0,ns,620
core,mobc,pool=16 worker=04,,,27911680.0,ns,640
core,mobc,pool=16 worker=04,,,27948283.0,ns,660
core,mobc,pool=16 worker=04,,,30209527.0,ns,680
core,mobc,pool=16 worker=04,,,33949865.0,ns,700
core,mobc,pool=16 worker=04,,,33625545.0,ns,720
core,mobc,pool=16 worker=04,,,34258886.0,ns,740
core,mobc,pool=16 worker=04,,,30778763.0,ns,760
core,mobc,pool=16 worker=04,,,36576433.0,ns,780
core,mobc,pool=16 worker=04,,,39275905.0,ns,800
core,mobc,pool=16 worker=04,,,39770836.0,ns,820
core,mobc,pool=16 worker=04,,,40840904.0,ns,840
core,mobc,pool=16 worker=04,,,36309416.0,ns,860
core,mobc,pool=16 worker=04,,,41025816.0,ns,880
core,mobc,pool=16 worker=04,,,42083184.0,ns,900
core,mobc,pool=16 worker=04,,,52980779.0,ns,920
core,mobc,pool=16 worker=04,,,48503993.0,ns,940
core,mobc,pool=16 worker=04,,,46005135.0,ns,960
core,mobc,pool=16 worker=04,,,42856633.0,ns,980
core,mobc,pool=16 worker=04,,,44032308.0,ns,1000
core,mobc,pool=16 worker=04,,,40576888.0,ns,1020
core,mobc,pool=16 worker=04,,,46448163.0,ns,1040
core,mobc,pool=16 worker=04,,,48016762.0,ns,1060
core,mobc,pool=16 worker=04,,,50889146.0,ns,1080
core,mobc,pool=16 worker=04,,,51790604.0,ns,1100
core,mobc,pool=16 worker=04,,,44964468.0,ns,1120
core,mobc,pool=16 worker=04,,,47481028.0,ns,1140
core,mobc,pool=16 worker=04,,,49644667.0,ns,1160
core,mobc,pool=16 worker=04,,,57041938.0,ns,1180
core,mobc,pool=16 worker=04,,,49686569.0,ns,1200
core,mobc,pool=16 worker=04,,,48980824.0,ns,1220
core,mobc,pool=16 worker=04,,,50819841.0,ns,1240
core,mobc,pool=16 worker=04,,,56734319.0,ns,1260
core,mobc,pool=16 worker=04,,,53930740.0,ns,1280
core,mobc,pool=16 worker=04,,,59855117.0,ns,1300
core,mobc,pool=16 worker=04,,,56942531.0,ns,1320
core,mobc,pool=16 worker=04,,,60745975.0,ns,1340
core,mobc,pool=16 worker=04,,,58787149.0,ns,1360
core,mobc,pool=16 worker=04,,,60972289.0,ns,1380
core,mobc,pool=16 worker=04,,,65491277.0,ns,1400
core,mobc,pool=16 worker=04,,,62142363.0,ns,1420
core,mobc,pool=16 worker=04,,,63326039.0,ns,1440
core,mobc,pool=16 worker=04,,,67529907.0,ns,1460
core,mobc,pool=16 worker=04,,,62402080.0,ns,1480
core,mobc,pool=16 worker=04,,,68077443.0,ns,1500
core,mobc,pool=16 worker=04,,,65057549.0,ns,1520
core,mobc,pool=16 worker=04,,,65288464.0,ns,1540
core,mobc,pool=16 worker=04,,,64465812.0,ns,1560
core,mobc,pool=16 worker=04,,,64764330.0,ns,1580
core,mobc,pool=16 worker=04,,,66847664.0,ns,1600
core,mobc,pool=16 worker=04,,,69342223.0,ns,1620
core,mobc,pool=16 worker=04,,,69520534.0,ns,1640
core,mobc,pool=16 worker=04,,,74394845.0,ns,1660
core,mobc,pool=16 worker=04,,,68825091.0,ns,1680
core,mobc,pool=16 worker=04,,,69606641.0,ns,1700
core,mobc,pool=16 worker=04,,,76176360.0,ns,1720
core,mobc,pool=16 worker=04,,,80272121.0,ns,1740
core,mobc,pool=16 worker=04,,,78475706.0,ns,1760
core,mobc,pool=16 worker=04,,,82532065.0,ns,1780
core,mobc,pool=16 worker=04,,,82335053.0,ns,1800
core,mobc,pool=16 worker=04,,,75873041.0,ns,1820
core,mobc,pool=16 worker=04,,,84901516.0,ns,1840
core,mobc,pool=16 worker=04,,,82843485.0,ns,1860
core,mobc,pool=16 worker=04,,,90370866.0,ns,1880
core,mobc,pool=16 worker=04,,,79686884.0,ns,1900
core,mobc,pool=16 worker=04,,,85240838.0,ns,1920
core,mobc,pool=16 worker=04,,,78740724.0,ns,1940
core,mobc,pool=16 worker=04,,,113965471.0,ns,1960
core,mobc,pool=16 worker=04,,,88984177.0,ns,1980
core,mobc,pool=16 worker=04,,,85369546.0,ns,2000
