group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
core,r2d2,pool=08 worker=04,,,1111376.0,ns,8
core,r2d2,pool=08 worker=04,,,2114446.0,ns,16
core,r2d2,pool=08 worker=04,,,3624950.0,ns,24
core,r2d2,pool=08 worker=04,,,3906170.0,ns,32
core,r2d2,pool=08 worker=04,,,4888237.0,ns,40
core,r2d2,pool=08 worker=04,,,6195427.0,ns,48
core,r2d2,pool=08 worker=04,,,7529419.0,ns,56
core,r2d2,pool=08 worker=04,,,7803138.0,ns,64
core,r2d2,pool=08 worker=04,,,8898614.0,ns,72
core,r2d2,pool=08 worker=04,,,9504355.0,ns,80
core,r2d2,pool=08 worker=04,,,9865080.0,ns,88
core,r2d2,pool=08 worker=04,,,11835916.0,ns,96
core,r2d2,pool=08 worker=04,,,13653442.0,ns,104
core,r2d2,pool=08 worker=04,,,13200210.0,ns,112
core,r2d2,pool=08 worker=04,,,14182679.0,ns,120
core,r2d2,pool=08 worker=04,,,14765918.0,ns,128
core,r2d2,pool=08 worker=04,,,16504738.0,ns,136
core,r2d2,pool=08 worker=04,,,17457904.0,ns,144
core,r2d2,pool=08 worker=04,,,19220826.0,ns,152
core,r2d2,pool=08 worker=04,,,20166490.0,ns,160
core,r2d2,pool=08 worker=04,,,20454910.0,ns,168
core,r2d2,pool=08 worker=04,,,20964445.0,ns,176
core,r2d2,pool=08 worker=04,,,22701066.0,ns,184
core,r2d2,pool=08 worker=04,,,24420084.0,ns,192
core,r2d2,pool=08 worker=04,,,23763739.0,ns,200
core,r2d2,pool=08 worker=04,,,23931150.0,ns,208
core,r2d2,pool=08 worker=04,,,25742575.0,ns,216
core,r2d2,pool=08 worker=04,,,26865253.0,ns,224
core,r2d2,pool=08 worker=04,,,30707618.0,ns,232
core,r2d2,pool=08 worker=04,,,28176643.0,ns,240
core,r2d2,pool=08 worker=04,,,31150449.0,ns,248
core,r2d2,pool=08 worker=04,,,30654114.0,ns,256
core,r2d2,pool=08 worker=04,,,31671584.0,ns,264
core,r2d2,pool=08 worker=04,,,34246461.0,ns,272
core,r2d2,pool=08 worker=04,,,34048748.0,ns,280
core,r2d2,pool=08 worker=04,,,34728295.0,ns,288
core,r2d2,pool=08 worker=04,,,37026153.0,ns,296
core,r2d2,pool=08 worker=04,,,37914714.0,ns,304
core,r2d2,pool=08 worker=04,,,38349245.0,ns,312
core,r2d2,pool=08 worker=04,,,36565821.0,ns,320
core,r2d2,pool=08 worker=04,,,42193109.0,ns,328
core,r2d2,pool=08 worker=04,,,41610569.0,ns,336
core,r2d2,pool=08 worker=04,,,42258514.0,ns,344
core,r2d2,pool=08 worker=04,,,42476529.0,ns,352
core,r2d2,pool=08 worker=04,,,47918805.0,ns,360
core,r2d2,pool=08 worker=04,,,48123819.0,ns,368
core,r2d2,pool=08 worker=04,,,47496375.0,ns,376
core,r2d2,pool=08 worker=04,,,46832929.0,ns,384
core,r2d2,pool=08 worker=04,,,47402369.0,ns,392
core,r2d2,pool=08 worker=04,,,49312601.0,ns,400
core,r2d2,pool=08 worker=04,,,48427240.0,ns,408
core,r2d2,pool=08 worker=04,,,50606090.0,ns,416
core,r2d2,pool=08 worker=04,,,51517853.0,ns,424
core,r2d2,pool=08 worker=04,,,51597458.0,ns,432
core,r2d2,pool=08 worker=04,,,53301176.0,ns,440
core,r2d2,pool=08 worker=04,,,55836050.0,ns,448
core,r2d2,pool=08 worker=04,,,54708073.0,ns,456
core,r2d2,pool=08 worker=04,,,57266050.0,ns,464
core,r2d2,pool=08 worker=04,,,56692410.0,ns,472
core,r2d2,pool=08 worker=04,,,58536337.0,ns,480
core,r2d2,pool=08 worker=04,,,58336723.0,ns,488
core,r2d2,pool=08 worker=04,,,60348562.0,ns,496
core,r2d2,pool=08 worker=04,,,57952896.0,ns,504
core,r2d2,pool=08 worker=04,,,63681091.0,ns,512
core,r2d2,pool=08 worker=04,,,74096410.0,ns,520
core,r2d2,pool=08 worker=04,,,69687305.0,ns,528
core,r2d2,pool=08 worker=04,,,65205197.0,ns,536
core,r2d2,pool=08 worker=04,,,65773536.0,ns,544
core,r2d2,pool=08 worker=04,,,74286123.0,ns,552
core,r2d2,pool=08 worker=04,,,71406825.0,ns,560
core,r2d2,pool=08 worker=04,,,73255752.0,ns,568
core,r2d2,pool=08 worker=04,,,82819611.0,ns,576
core,r2d2,pool=08 worker=04,,,69843216.0,ns,584
core,r2d2,pool=08 worker=04,,,76500076.0,ns,592
core,r2d2,pool=08 worker=04,,,75508507.0,ns,600
core,r2d2,pool=08 worker=04,,,78854738.0,ns,608
core,r2d2,pool=08 worker=04,,,79897510.0,ns,616
core,r2d2,pool=08 worker=04,,,81673932.0,ns,624
core,r2d2,pool=08 worker=04,,,82269273.0,ns,632
core,r2d2,pool=08 worker=04,,,79585888.0,ns,640
core,r2d2,pool=08 worker=04,,,87204513.0,ns,648
core,r2d2,pool=08 worker=04,,,81356810.0,ns,656
core,r2d2,pool=08 worker=04,,,89963704.0,ns,664
core,r2d2,pool=08 worker=04,,,80281336.0,ns,672
core,r2d2,pool=08 worker=04,,,84860152.0,ns,680
core,r2d2,pool=08 worker=04,,,84749644.0,ns,688
core,r2d2,pool=08 worker=04,,,85476795.0,ns,696
core,r2d2,pool=08 worker=04,,,86183944.0,ns,704
core,r2d2,pool=08 worker=04,,,86678678.0,ns,712
core,r2d2,pool=08 worker=04,,,85139272.0,ns,720
core,r2d2,pool=08 worker=04,,,88189681.0,ns,728
core,r2d2,pool=08 worker=04,,,90499041.0,ns,736
core,r2d2,pool=08 worker=04,,,91709225.0,ns,744
core,r2d2,pool=08 worker=04,,,93673360.0,ns,752
