group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
postgres,mobc,pool=04 worker=16,,,78885465.0,ns,2
postgres,mobc,pool=04 worker=16,,,91228123.0,ns,2
postgres,mobc,pool=04 worker=16,,,57274288.0,ns,2
postgres,mobc,pool=04 worker=16,,,80783450.0,ns,2
postgres,mobc,pool=04 worker=16,,,78671856.0,ns,2
postgres,mobc,pool=04 worker=16,,,45356750.0,ns,2
postgres,mobc,pool=04 worker=16,,,87281345.0,ns,2
postgres,mobc,pool=04 worker=16,,,87589959.0,ns,2
postgres,mobc,pool=04 worker=16,,,74289357.0,ns,2
postgres,mobc,pool=04 worker=16,,,45061536.0,ns,2
postgres,mobc,pool=04 worker=16,,,65652867.0,ns,2
postgres,mobc,pool=04 worker=16,,,68576299.0,ns,2
postgres,mobc,pool=04 worker=16,,,58242732.0,ns,2
postgres,mobc,pool=04 worker=16,,,81216970.0,ns,2
postgres,mobc,pool=04 worker=16,,,57431796.0,ns,2
postgres,mobc,pool=04 worker=16,,,103359971.0,ns,2
postgres,mobc,pool=04 worker=16,,,56171439.0,ns,2
postgres,mobc,pool=04 worker=16,,,69085322.0,ns,2
postgres,mobc,pool=04 worker=16,,,88541102.0,ns,2
postgres,mobc,pool=04 worker=16,,,54716673.0,ns,2
postgres,mobc,pool=04 worker=16,,,93392320.0,ns,2
postgres,mobc,pool=04 worker=16,,,94381365.0,ns,2
postgres,mobc,pool=04 worker=16,,,76842073.0,ns,2
postgres,mobc,pool=04 worker=16,,,93420122.0,ns,2
postgres,mobc,pool=04 worker=16,,,66576309.0,ns,2
postgres,mobc,pool=04 worker=16,,,100444339.0,ns,2
postgres,mobc,pool=04 worker=16,,,112055865.0,ns,2
postgres,mobc,pool=04 worker=16,,,125554674.0,ns,2
postgres,mobc,pool=04 worker=16,,,68369290.0,ns,2
postgres,mobc,pool=04 worker=16,,,79102575.0,ns,2
postgres,mobc,pool=04 worker=16,,,57130282.0,ns,2
postgres,mobc,pool=04 worker=16,,,67276041.0,ns,2
postgres,mobc,pool=04 worker=16,,,80025416.0,ns,2
postgres,mobc,pool=04 worker=16,,,80762550.0,ns,2
postgres,mobc,pool=04 worker=16,,,80714148.0,ns,2
postgres,mobc,pool=04 worker=16,,,66158990.0,ns,2
postgres,mobc,pool=04 worker=16,,,69577944.0,ns,2
postgres,mobc,pool=04 worker=16,,,66230693.0,ns,2
postgres,mobc,pool=04 worker=16,,,69584845.0,ns,2
postgres,mobc,pool=04 worker=16,,,68075177.0,ns,2
postgres,mobc,pool=04 worker=16,,,93231413.0,ns,2
postgres,mobc,pool=04 worker=16,,,91101217.0,ns,2
postgres,mobc,pool=04 worker=16,,,79701402.0,ns,2
postgres,mobc,pool=04 worker=16,,,66042385.0,ns,2
postgres,mobc,pool=04 worker=16,,,47838562.0,ns,2
postgres,mobc,pool=04 worker=16,,,45242744.0,ns,2
postgres,mobc,pool=04 worker=16,,,43244954.0,ns,2
postgres,mobc,pool=04 worker=16,,,77895220.0,ns,2
postgres,mobc,pool=04 worker=16,,,70148070.0,ns,2
postgres,mobc,pool=04 worker=16,,,78145032.0,ns,2
postgres,mobc,pool=04 worker=16,,,128268597.0,ns,2
postgres,mobc,pool=04 worker=16,,,57075980.0,ns,2
postgres,mobc,pool=04 worker=16,,,77611208.0,ns,2
postgres,mobc,pool=04 worker=16,,,65793773.0,ns,2
postgres,mobc,pool=04 worker=16,,,78455946.0,ns,2
postgres,mobc,pool=04 worker=16,,,54883881.0,ns,2
postgres,mobc,pool=04 worker=16,,,58099825.0,ns,2
postgres,mobc,pool=04 worker=16,,,86201685.0,ns,2
postgres,mobc,pool=04 worker=16,,,82137012.0,ns,2
postgres,mobc,pool=04 worker=16,,,88211079.0,ns,2
postgres,mobc,pool=04 worker=16,,,47398785.0,ns,2
postgres,mobc,pool=04 worker=16,,,92019546.0,ns,2
postgres,mobc,pool=04 worker=16,,,59609121.0,ns,2
postgres,mobc,pool=04 worker=16,,,44304149.0,ns,2
postgres,mobc,pool=04 worker=16,,,55122724.0,ns,2
