group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
core,bb8,pool=08 worker=01,,,46890769.0,ns,128
core,bb8,pool=08 worker=01,,,50779758.0,ns,128
core,bb8,pool=08 worker=01,,,46417347.0,ns,128
core,bb8,pool=08 worker=01,,,48145330.0,ns,128
core,bb8,pool=08 worker=01,,,47149382.0,ns,128
core,bb8,pool=08 worker=01,,,46478249.0,ns,128
core,bb8,pool=08 worker=01,,,54091518.0,ns,128
core,bb8,pool=08 worker=01,,,57717093.0,ns,128
core,bb8,pool=08 worker=01,,,52789454.0,ns,128
core,bb8,pool=08 worker=01,,,53204075.0,ns,128
core,bb8,pool=08 worker=01,,,46877969.0,ns,128
core,bb8,pool=08 worker=01,,,53177173.0,ns,128
core,bb8,pool=08 worker=01,,,54164421.0,ns,128
core,bb8,pool=08 worker=01,,,59475178.0,ns,128
core,bb8,pool=08 worker=01,,,55556489.0,ns,128
core,bb8,pool=08 worker=01,,,55597290.0,ns,128
core,bb8,pool=08 worker=01,,,52297131.0,ns,128
core,bb8,pool=08 worker=01,,,47160882.0,ns,128
core,bb8,pool=08 worker=01,,,53342881.0,ns,128
core,bb8,pool=08 worker=01,,,47919818.0,ns,128
core,bb8,pool=08 worker=01,,,48086127.0,ns,128
core,bb8,pool=08 worker=01,,,50562747.0,ns,128
core,bb8,pool=08 worker=01,,,55732997.0,ns,128
core,bb8,pool=08 worker=01,,,53284878.0,ns,128
core,bb8,pool=08 worker=01,,,56905954.0,ns,128
core,bb8,pool=08 worker=01,,,57935304.0,ns,128
core,bb8,pool=08 worker=01,,,50016320.0,ns,128
core,bb8,pool=08 worker=01,,,52030518.0,ns,128
core,bb8,pool=08 worker=01,,,52223827.0,ns,128
core,bb8,pool=08 worker=01,,,51462690.0,ns,128
core,bb8,pool=08 worker=01,,,51859509.0,ns,128
core,bb8,pool=08 worker=01,,,51662300.0,ns,128
core,bb8,pool=08 worker=01,,,52915361.0,ns,128
