group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
core,qp,pool=16 worker=16,,,1033667.0,ns,24
core,qp,pool=16 worker=16,,,2013731.0,ns,48
core,qp,pool=16 worker=16,,,3061999.0,ns,72
core,qp,pool=16 worker=16,,,4007761.0,ns,96
core,qp,pool=16 worker=16,,,4988524.0,ns,120
core,qp,pool=16 worker=16,,,6108396.0,ns,144
core,qp,pool=16 worker=16,,,7091960.0,ns,168
core,qp,pool=16 worker=16,,,7775405.0,ns,192
core,qp,pool=16 worker=16,,,8997884.0,ns,216
core,qp,pool=16 worker=16,,,10234565.0,ns,240
core,qp,pool=16 worker=16,,,11463044.0,ns,264
core,qp,pool=16 worker=16,,,12226294.0,ns,288
core,qp,pool=16 worker=16,,,13592482.0,ns,312
core,qp,pool=16 worker=16,,,14531443.0,ns,336
core,qp,pool=16 worker=16,,,15509207.0,ns,360
core,qp,pool=16 worker=16,,,15662617.0,ns,384
core,qp,pool=16 worker=16,,,16732286.0,ns,408
core,qp,pool=16 worker=16,,,17783854.0,ns,432
core,qp,pool=16 worker=16,,,20262515.0,ns,456
core,qp,pool=16 worker=16,,,19962596.0,ns,480
core,qp,pool=16 worker=16,,,21751412.0,ns,504
core,qp,pool=16 worker=16,,,22127336.0,ns,528
core,qp,pool=16 worker=16,,,23783545.0,ns,552
core,qp,pool=16 worker=16,,,28251234.0,ns,576
core,qp,pool=16 worker=16,,,25967686.0,ns,600
core,qp,pool=16 worker=16,,,26310908.0,ns,624
core,qp,pool=16 worker=16,,,27701299.0,ns,648
core,qp,pool=16 worker=16,,,28820371.0,ns,672
core,qp,pool=16 worker=16,,,29566719.0,ns,696
core,qp,pool=16 worker=16,,,30894806.0,ns,720
core,qp,pool=16 worker=16,,,31379237.0,ns,744
core,qp,pool=16 worker=16,,,32362801.0,ns,768
core,qp,pool=16 worker=16,,,33367566.0,ns,792
core,qp,pool=16 worker=16,,,35162483.0,ns,816
core,qp,pool=16 worker=16,,,45354345.0,ns,840
core,qp,pool=16 worker=16,,,36619777.0,ns,864
core,qp,pool=16 worker=16,,,37753551.0,ns,888
core,qp,pool=16 worker=16,,,39408659.0,ns,912
core,qp,pool=16 worker=16,,,40728544.0,ns,936
core,qp,pool=16 worker=16,,,42010827.0,ns,960
core,qp,pool=16 worker=16,,,41260979.0,ns,984
core,qp,pool=16 worker=16,,,43202104.0,ns,1008
core,qp,pool=16 worker=16,,,43775042.0,ns,1032
core,qp,pool=16 worker=16,,,46634028.0,ns,1056
core,qp,pool=16 worker=16,,,75819923.0,ns,1080
core,qp,pool=16 worker=16,,,47078456.0,ns,1104
core,qp,pool=16 worker=16,,,48461947.0,ns,1128
core,qp,pool=16 worker=16,,,49272399.0,ns,1152
core,qp,pool=16 worker=16,,,50173558.0,ns,1176
core,qp,pool=16 worker=16,,,51408837.0,ns,1200
core,qp,pool=16 worker=16,,,53475171.0,ns,1224
core,qp,pool=16 worker=16,,,53363564.0,ns,1248
core,qp,pool=16 worker=16,,,54047583.0,ns,1272
core,qp,pool=16 worker=16,,,55337141.0,ns,1296
core,qp,pool=16 worker=16,,,53717937.0,ns,1320
core,qp,pool=16 worker=16,,,57028049.0,ns,1344
core,qp,pool=16 worker=16,,,58341333.0,ns,1368
core,qp,pool=16 worker=16,,,59812827.0,ns,1392
core,qp,pool=16 worker=16,,,60003039.0,ns,1416
core,qp,pool=16 worker=16,,,61064007.0,ns,1440
core,qp,pool=16 worker=16,,,62387892.0,ns,1464
core,qp,pool=16 worker=16,,,63850486.0,ns,1488
core,qp,pool=16 worker=16,,,64897252.0,ns,1512
core,qp,pool=16 worker=16,,,65774309.0,ns,1536
core,qp,pool=16 worker=16,,,66892780.0,ns,1560
core,qp,pool=16 worker=16,,,69876070.0,ns,1584
core,qp,pool=16 worker=16,,,72020507.0,ns,1608
core,qp,pool=16 worker=16,,,68155761.0,ns,1632
core,qp,pool=16 worker=16,,,71134951.0,ns,1656
core,qp,pool=16 worker=16,,,71172154.0,ns,1680
core,qp,pool=16 worker=16,,,72361530.0,ns,1704
core,qp,pool=16 worker=16,,,72936167.0,ns,1728
core,qp,pool=16 worker=16,,,75701844.0,ns,1752
core,qp,pool=16 worker=16,,,75895256.0,ns,1776
core,qp,pool=16 worker=16,,,76178374.0,ns,1800
core,qp,pool=16 worker=16,,,77835280.0,ns,1824
core,qp,pool=16 worker=16,,,78249707.0,ns,1848
core,qp,pool=16 worker=16,,,79690199.0,ns,1872
core,qp,pool=16 worker=16,,,79804306.0,ns,1896
core,qp,pool=16 worker=16,,,81691827.0,ns,1920
core,qp,pool=16 worker=16,,,84601113.0,ns,1944
core,qp,pool=16 worker=16,,,83912669.0,ns,1968
core,qp,pool=16 worker=16,,,83752959.0,ns,1992
core,qp,pool=16 worker=16,,,84156485.0,ns,2016
core,qp,pool=16 worker=16,,,84800326.0,ns,2040
core,qp,pool=16 worker=16,,,86942763.0,ns,2064
core,qp,pool=16 worker=16,,,86838956.0,ns,2088
