group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
postgres,deadpool,pool=04 worker=16,,,18011614.0,ns,5
postgres,deadpool,pool=04 worker=16,,,18292327.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17333783.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17757402.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15634406.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15580604.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15435397.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16403541.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16067326.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17487291.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16470844.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16856862.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16180731.0,ns,5
postgres,deadpool,pool=04 worker=16,,,20316919.0,ns,5
postgres,deadpool,pool=04 worker=16,,,14971577.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16412542.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17467490.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16239834.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16360439.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15371194.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16773658.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15729611.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16006724.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15168286.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16261835.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16322437.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16584050.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15240689.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15944021.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15968622.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16869762.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16896964.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15644607.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17740702.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16853962.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16005924.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15772213.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16972967.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15916319.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15524201.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17120173.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16213233.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17357585.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17794204.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17827806.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15741211.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15910119.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16427243.0,ns,5
postgres,deadpool,pool=04 worker=16,,,18258425.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17903309.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17949711.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17653198.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17791304.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17757303.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16785959.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16574450.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16801259.0,ns,5
postgres,deadpool,pool=04 worker=16,,,14851471.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15628306.0,ns,5
postgres,deadpool,pool=04 worker=16,,,24470706.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17015269.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17644598.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16843461.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17107773.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16780658.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15559603.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16786859.0,ns,5
postgres,deadpool,pool=04 worker=16,,,18512137.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17235879.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16246034.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16152330.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15347294.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15868117.0,ns,5
postgres,deadpool,pool=04 worker=16,,,23303153.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16975567.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17393086.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16941365.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17653798.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16483945.0,ns,5
postgres,deadpool,pool=04 worker=16,,,21785685.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15373194.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15947021.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16176431.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17365585.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16423042.0,ns,5
postgres,deadpool,pool=04 worker=16,,,19109164.0,ns,5
postgres,deadpool,pool=04 worker=16,,,28121271.0,ns,5
postgres,deadpool,pool=04 worker=16,,,18843351.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16515047.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16105828.0,ns,5
postgres,deadpool,pool=04 worker=16,,,20612432.0,ns,5
postgres,deadpool,pool=04 worker=16,,,20670034.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15498301.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15646307.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17053171.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16855062.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16925065.0,ns,5
postgres,deadpool,pool=04 worker=16,,,15715910.0,ns,5
postgres,deadpool,pool=04 worker=16,,,17248980.0,ns,5
postgres,deadpool,pool=04 worker=16,,,16810260.0,ns,5
