group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
postgres,qp,pool=04 worker=16,,,14070713.0,ns,5
postgres,qp,pool=04 worker=16,,,14251525.0,ns,5
postgres,qp,pool=04 worker=16,,,13118551.0,ns,5
postgres,qp,pool=04 worker=16,,,13705789.0,ns,5
postgres,qp,pool=04 worker=16,,,14414335.0,ns,5
postgres,qp,pool=04 worker=16,,,13275061.0,ns,5
postgres,qp,pool=04 worker=16,,,14014509.0,ns,5
postgres,qp,pool=04 worker=16,,,14260225.0,ns,5
postgres,qp,pool=04 worker=16,,,12934639.0,ns,5
postgres,qp,pool=04 worker=16,,,12739127.0,ns,5
postgres,qp,pool=04 worker=16,,,13545379.0,ns,5
postgres,qp,pool=04 worker=16,,,13367168.0,ns,5
postgres,qp,pool=04 worker=16,,,13866400.0,ns,5
postgres,qp,pool=04 worker=16,,,13695088.0,ns,5
postgres,qp,pool=04 worker=16,,,13465774.0,ns,5
postgres,qp,pool=04 worker=16,,,13475274.0,ns,5
postgres,qp,pool=04 worker=16,,,14165919.0,ns,5
postgres,qp,pool=04 worker=16,,,13777494.0,ns,5
postgres,qp,pool=04 worker=16,,,13658886.0,ns,5
postgres,qp,pool=04 worker=16,,,13750492.0,ns,5
postgres,qp,pool=04 worker=16,,,14745956.0,ns,5
postgres,qp,pool=04 worker=16,,,13816296.0,ns,5
postgres,qp,pool=04 worker=16,,,14069513.0,ns,5
postgres,qp,pool=04 worker=16,,,13460473.0,ns,5
postgres,qp,pool=04 worker=16,,,13446772.0,ns,5
postgres,qp,pool=04 worker=16,,,13517577.0,ns,5
postgres,qp,pool=04 worker=16,,,14066113.0,ns,5
postgres,qp,pool=04 worker=16,,,13733300.0,ns,5
postgres,qp,pool=04 worker=16,,,14147628.0,ns,5
postgres,qp,pool=04 worker=16,,,13252469.0,ns,5
postgres,qp,pool=04 worker=16,,,14835973.0,ns,5
postgres,qp,pool=04 worker=16,,,13449682.0,ns,5
postgres,qp,pool=04 worker=16,,,13536187.0,ns,5
postgres,qp,pool=04 worker=16,,,13417679.0,ns,5
postgres,qp,pool=04 worker=16,,,13888410.0,ns,5
postgres,qp,pool=04 worker=16,,,14013219.0,ns,5
postgres,qp,pool=04 worker=16,,,15109790.0,ns,5
postgres,qp,pool=04 worker=16,,,15487415.0,ns,5
postgres,qp,pool=04 worker=16,,,13134661.0,ns,5
postgres,qp,pool=04 worker=16,,,12941649.0,ns,5
postgres,qp,pool=04 worker=16,,,13554789.0,ns,5
postgres,qp,pool=04 worker=16,,,14450947.0,ns,5
postgres,qp,pool=04 worker=16,,,12842141.0,ns,5
postgres,qp,pool=04 worker=16,,,13676196.0,ns,5
postgres,qp,pool=04 worker=16,,,14146127.0,ns,5
postgres,qp,pool=04 worker=16,,,14104725.0,ns,5
postgres,qp,pool=04 worker=16,,,13350776.0,ns,5
postgres,qp,pool=04 worker=16,,,13441681.0,ns,5
postgres,qp,pool=04 worker=16,,,13677297.0,ns,5
postgres,qp,pool=04 worker=16,,,13655895.0,ns,5
postgres,qp,pool=04 worker=16,,,14819371.0,ns,5
postgres,qp,pool=04 worker=16,,,15202296.0,ns,5
postgres,qp,pool=04 worker=16,,,13182164.0,ns,5
postgres,qp,pool=04 worker=16,,,13388478.0,ns,5
postgres,qp,pool=04 worker=16,,,13861009.0,ns,5
postgres,qp,pool=04 worker=16,,,13896511.0,ns,5
postgres,qp,pool=04 worker=16,,,13576890.0,ns,5
postgres,qp,pool=04 worker=16,,,13937813.0,ns,5
postgres,qp,pool=04 worker=16,,,15508616.0,ns,5
postgres,qp,pool=04 worker=16,,,13280271.0,ns,5
postgres,qp,pool=04 worker=16,,,14476649.0,ns,5
postgres,qp,pool=04 worker=16,,,14674562.0,ns,5
postgres,qp,pool=04 worker=16,,,15509217.0,ns,5
postgres,qp,pool=04 worker=16,,,14072523.0,ns,5
postgres,qp,pool=04 worker=16,,,16158859.0,ns,5
postgres,qp,pool=04 worker=16,,,14605857.0,ns,5
postgres,qp,pool=04 worker=16,,,15263800.0,ns,5
postgres,qp,pool=04 worker=16,,,14440446.0,ns,5
postgres,qp,pool=04 worker=16,,,14672762.0,ns,5
postgres,qp,pool=04 worker=16,,,13520586.0,ns,5
postgres,qp,pool=04 worker=16,,,13256069.0,ns,5
postgres,qp,pool=04 worker=16,,,12337809.0,ns,5
postgres,qp,pool=04 worker=16,,,13907712.0,ns,5
postgres,qp,pool=04 worker=16,,,13947814.0,ns,5
postgres,qp,pool=04 worker=16,,,12529221.0,ns,5
postgres,qp,pool=04 worker=16,,,13204566.0,ns,5
postgres,qp,pool=04 worker=16,,,14974181.0,ns,5
postgres,qp,pool=04 worker=16,,,14482849.0,ns,5
postgres,qp,pool=04 worker=16,,,16268467.0,ns,5
postgres,qp,pool=04 worker=16,,,16350971.0,ns,5
postgres,qp,pool=04 worker=16,,,15697129.0,ns,5
postgres,qp,pool=04 worker=16,,,13638094.0,ns,5
postgres,qp,pool=04 worker=16,,,14316939.0,ns,5
postgres,qp,pool=04 worker=16,,,14499551.0,ns,5
postgres,qp,pool=04 worker=16,,,17004615.0,ns,5
postgres,qp,pool=04 worker=16,,,15074688.0,ns,5
postgres,qp,pool=04 worker=16,,,14646560.0,ns,5
postgres,qp,pool=04 worker=16,,,13885610.0,ns,5
postgres,qp,pool=04 worker=16,,,14585156.0,ns,5
postgres,qp,pool=04 worker=16,,,14613058.0,ns,5
postgres,qp,pool=04 worker=16,,,14350741.0,ns,5
postgres,qp,pool=04 worker=16,,,15063687.0,ns,5
postgres,qp,pool=04 worker=16,,,14579055.0,ns,5
postgres,qp,pool=04 worker=16,,,15926444.0,ns,5
postgres,qp,pool=04 worker=16,,,16186461.0,ns,5
postgres,qp,pool=04 worker=16,,,15738731.0,ns,5
postgres,qp,pool=04 worker=16,,,16108556.0,ns,5
postgres,qp,pool=04 worker=16,,,14053521.0,ns,5
postgres,qp,pool=04 worker=16,,,14329940.0,ns,5
postgres,qp,pool=04 worker=16,,,13657195.0,ns,5
