group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
postgres,sqlx,pool=04 worker=16,,,10124859.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10194563.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10259167.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10251767.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10342273.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11765265.0,ns,3
postgres,sqlx,pool=04 worker=16,,,12064685.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10757999.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10185562.0,ns,3
postgres,sqlx,pool=04 worker=16,,,13426973.0,ns,3
postgres,sqlx,pool=04 worker=16,,,9579123.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10404077.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10516884.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10170362.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11267832.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10280068.0,ns,3
postgres,sqlx,pool=04 worker=16,,,9944147.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11189927.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11950877.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10463481.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10083356.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11321137.0,ns,3
postgres,sqlx,pool=04 worker=16,,,9807138.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10104357.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10260167.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11593854.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11476147.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10393876.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10707596.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10726298.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10597589.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11028617.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10362174.0,ns,3
postgres,sqlx,pool=04 worker=16,,,9981349.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10714796.0,ns,3
postgres,sqlx,pool=04 worker=16,,,12638822.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10353173.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10958213.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11767465.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11401642.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10446979.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11988180.0,ns,3
postgres,sqlx,pool=04 worker=16,,,9163096.0,ns,3
postgres,sqlx,pool=04 worker=16,,,9918645.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10806503.0,ns,3
postgres,sqlx,pool=04 worker=16,,,9755034.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11411442.0,ns,3
postgres,sqlx,pool=04 worker=16,,,12335402.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10022252.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10659494.0,ns,3
postgres,sqlx,pool=04 worker=16,,,31306936.0,ns,3
postgres,sqlx,pool=04 worker=16,,,17009806.0,ns,3
postgres,sqlx,pool=04 worker=16,,,9667429.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10617891.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10605590.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10072055.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10574987.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10941711.0,ns,3
postgres,sqlx,pool=04 worker=16,,,12248497.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10037753.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10962713.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11000555.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10467583.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10370152.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10529603.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10182091.0,ns,3
postgres,sqlx,pool=04 worker=16,,,9566892.0,ns,3
postgres,sqlx,pool=04 worker=16,,,9990328.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10827600.0,ns,3
postgres,sqlx,pool=04 worker=16,,,9796066.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11917952.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10395460.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11142602.0,ns,3
postgres,sqlx,pool=04 worker=16,,,15628051.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10990953.0,ns,3
postgres,sqlx,pool=04 worker=16,,,9466959.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11455937.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10090350.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11488339.0,ns,3
postgres,sqlx,pool=04 worker=16,,,20454416.0,ns,3
postgres,sqlx,pool=04 worker=16,,,15429893.0,ns,3
postgres,sqlx,pool=04 worker=16,,,13354459.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10772793.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11008608.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10257059.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11008508.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10331965.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10607382.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10861599.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10983307.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10853098.0,ns,3
postgres,sqlx,pool=04 worker=16,,,9547114.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11759256.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11417034.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10452373.0,ns,3
postgres,sqlx,pool=04 worker=16,,,10096450.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11218621.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11020709.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11020809.0,ns,3
postgres,sqlx,pool=04 worker=16,,,11287726.0,ns,3
