group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
core,deadpool,pool=08 worker=04,,,51931423.0,ns,69
core,deadpool,pool=08 worker=04,,,51359297.0,ns,69
core,deadpool,pool=08 worker=04,,,50129842.0,ns,69
core,deadpool,pool=08 worker=04,,,49825227.0,ns,69
core,deadpool,pool=08 worker=04,,,50005436.0,ns,69
core,deadpool,pool=08 worker=04,,,50104141.0,ns,69
core,deadpool,pool=08 worker=04,,,50653065.0,ns,69
core,deadpool,pool=08 worker=04,,,51868319.0,ns,69
core,deadpool,pool=08 worker=04,,,50733268.0,ns,69
core,deadpool,pool=08 worker=04,,,50734969.0,ns,69
core,deadpool,pool=08 worker=04,,,49634719.0,ns,69
core,deadpool,pool=08 worker=04,,,50082239.0,ns,69
core,deadpool,pool=08 worker=04,,,50209745.0,ns,69
core,deadpool,pool=08 worker=04,,,49920732.0,ns,69
core,deadpool,pool=08 worker=04,,,49204400.0,ns,69
core,deadpool,pool=08 worker=04,,,56219913.0,ns,69
core,deadpool,pool=08 worker=04,,,49012992.0,ns,69
core,deadpool,pool=08 worker=04,,,48539271.0,ns,69
core,deadpool,pool=08 worker=04,,,49203500.0,ns,69
core,deadpool,pool=08 worker=04,,,49444011.0,ns,69
core,deadpool,pool=08 worker=04,,,50269948.0,ns,69
core,deadpool,pool=08 worker=04,,,49454111.0,ns,69
core,deadpool,pool=08 worker=04,,,49934932.0,ns,69
core,deadpool,pool=08 worker=04,,,49077994.0,ns,69
core,deadpool,pool=08 worker=04,,,49260503.0,ns,69
core,deadpool,pool=08 worker=04,,,50170144.0,ns,69
core,deadpool,pool=08 worker=04,,,50294149.0,ns,69
core,deadpool,pool=08 worker=04,,,49687521.0,ns,69
core,deadpool,pool=08 worker=04,,,51227390.0,ns,69
core,deadpool,pool=08 worker=04,,,49247202.0,ns,69
core,deadpool,pool=08 worker=04,,,50321750.0,ns,69
core,deadpool,pool=08 worker=04,,,49681921.0,ns,69
core,deadpool,pool=08 worker=04,,,50263647.0,ns,69
core,deadpool,pool=08 worker=04,,,51203189.0,ns,69
core,deadpool,pool=08 worker=04,,,49832728.0,ns,69
core,deadpool,pool=08 worker=04,,,49782726.0,ns,69
core,deadpool,pool=08 worker=04,,,49184600.0,ns,69
core,deadpool,pool=08 worker=04,,,49964934.0,ns,69
core,deadpool,pool=08 worker=04,,,49480854.0,ns,69
core,deadpool,pool=08 worker=04,,,51082954.0,ns,69
core,deadpool,pool=08 worker=04,,,49566084.0,ns,69
core,deadpool,pool=08 worker=04,,,49621287.0,ns,69
core,deadpool,pool=08 worker=04,,,49076962.0,ns,69
core,deadpool,pool=08 worker=04,,,48071215.0,ns,69
core,deadpool,pool=08 worker=04,,,49867798.0,ns,69
core,deadpool,pool=08 worker=04,,,49761993.0,ns,69
core,deadpool,pool=08 worker=04,,,49652889.0,ns,69
core,deadpool,pool=08 worker=04,,,52451617.0,ns,69
core,deadpool,pool=08 worker=04,,,53877883.0,ns,69
