group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
postgres,mobc,pool=08 worker=04,,,15221088.0,ns,1
postgres,mobc,pool=08 worker=04,,,16760658.0,ns,1
postgres,mobc,pool=08 worker=04,,,16281436.0,ns,1
postgres,mobc,pool=08 worker=04,,,16385641.0,ns,1
postgres,mobc,pool=08 worker=04,,,17982713.0,ns,1
postgres,mobc,pool=08 worker=04,,,15674008.0,ns,1
postgres,mobc,pool=08 worker=04,,,5365442.0,ns,1
postgres,mobc,pool=08 worker=04,,,16350539.0,ns,1
postgres,mobc,pool=08 worker=04,,,15135784.0,ns,1
postgres,mobc,pool=08 worker=04,,,17148375.0,ns,1
postgres,mobc,pool=08 worker=04,,,16837761.0,ns,1
postgres,mobc,pool=08 worker=04,,,18336729.0,ns,1
postgres,mobc,pool=08 worker=04,,,16346039.0,ns,1
postgres,mobc,pool=08 worker=04,,,16370339.0,ns,1
postgres,mobc,pool=08 worker=04,,,15711410.0,ns,1
postgres,mobc,pool=08 worker=04,,,6060074.0,ns,1
postgres,mobc,pool=08 worker=04,,,16704755.0,ns,1
postgres,mobc,pool=08 worker=04,,,15977922.0,ns,1
postgres,mobc,pool=08 worker=04,,,16897564.0,ns,1
postgres,mobc,pool=08 worker=04,,,15688109.0,ns,1
postgres,mobc,pool=08 worker=04,,,16364340.0,ns,1
postgres,mobc,pool=08 worker=04,,,15928820.0,ns,1
postgres,mobc,pool=08 worker=04,,,16973067.0,ns,1
postgres,mobc,pool=08 worker=04,,,15284690.0,ns,1
postgres,mobc,pool=08 worker=04,,,14838871.0,ns,1
postgres,mobc,pool=08 worker=04,,,15907919.0,ns,1
postgres,mobc,pool=08 worker=04,,,17391686.0,ns,1
postgres,mobc,pool=08 worker=04,,,15168386.0,ns,1
postgres,mobc,pool=08 worker=04,,,15767612.0,ns,1
postgres,mobc,pool=08 worker=04,,,16859562.0,ns,1
postgres,mobc,pool=08 worker=04,,,6135278.0,ns,1
postgres,mobc,pool=08 worker=04,,,24579710.0,ns,1
postgres,mobc,pool=08 worker=04,,,17744502.0,ns,1
postgres,mobc,pool=08 worker=04,,,20485926.0,ns,1
postgres,mobc,pool=08 worker=04,,,18104718.0,ns,1
postgres,mobc,pool=08 worker=04,,,16846961.0,ns,1
