group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
postgres,r2d2,pool=04 worker=04,,,11868036.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12653871.0,ns,7
postgres,r2d2,pool=04 worker=04,,,11524520.0,ns,7
postgres,r2d2,pool=04 worker=04,,,11734629.0,ns,7
postgres,r2d2,pool=04 worker=04,,,11111802.0,ns,7
postgres,r2d2,pool=04 worker=04,,,11968240.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12072345.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12126347.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12035543.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12110847.0,ns,7
postgres,r2d2,pool=04 worker=04,,,13246499.0,ns,7
postgres,r2d2,pool=04 worker=04,,,11553122.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12355559.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12540866.0,ns,7
postgres,r2d2,pool=04 worker=04,,,11483919.0,ns,7
postgres,r2d2,pool=04 worker=04,,,11908938.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12396360.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12192851.0,ns,7
postgres,r2d2,pool=04 worker=04,,,13269600.0,ns,7
postgres,r2d2,pool=04 worker=04,,,11701929.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12118248.0,ns,7
postgres,r2d2,pool=04 worker=04,,,14098537.0,ns,7
postgres,r2d2,pool=04 worker=04,,,13821525.0,ns,7
postgres,r2d2,pool=04 worker=04,,,13788523.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12000742.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12303156.0,ns,7
postgres,r2d2,pool=04 worker=04,,,11215407.0,ns,7
postgres,r2d2,pool=04 worker=04,,,11829135.0,ns,7
postgres,r2d2,pool=04 worker=04,,,11508320.0,ns,7
postgres,r2d2,pool=04 worker=04,,,13335803.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12021444.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12844581.0,ns,7
postgres,r2d2,pool=04 worker=04,,,13577713.0,ns,7
postgres,r2d2,pool=04 worker=04,,,13519411.0,ns,7
postgres,r2d2,pool=04 worker=04,,,13780523.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12776078.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12073046.0,ns,7
postgres,r2d2,pool=04 worker=04,,,13161994.0,ns,7
postgres,r2d2,pool=04 worker=04,,,13298501.0,ns,7
postgres,r2d2,pool=04 worker=04,,,13412306.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12268955.0,ns,7
postgres,r2d2,pool=04 worker=04,,,13209197.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12351858.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12640871.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12077146.0,ns,7
postgres,r2d2,pool=04 worker=04,,,13027688.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12682974.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12018643.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12052745.0,ns,7
postgres,r2d2,pool=04 worker=04,,,13082991.0,ns,7
postgres,r2d2,pool=04 worker=04,,,13920329.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12549868.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12929284.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12381260.0,ns,7
postgres,r2d2,pool=04 worker=04,,,11968541.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12185051.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12420061.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12569468.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12448363.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12025143.0,ns,7
postgres,r2d2,pool=04 worker=04,,,11580723.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12223052.0,ns,7
postgres,r2d2,pool=04 worker=04,,,13436507.0,ns,7
postgres,r2d2,pool=04 worker=04,,,11867836.0,ns,7
postgres,r2d2,pool=04 worker=04,,,12309156.0,ns,7
postgres,r2d2,pool=04 worker=04,,,11890537.0,ns,7
