group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
postgres,sqlx,pool=16 worker=64,,,13440108.0,ns,1
postgres,sqlx,pool=16 worker=64,,,14579159.0,ns,1
postgres,sqlx,pool=16 worker=64,,,15502501.0,ns,1
postgres,sqlx,pool=16 worker=64,,,13245599.0,ns,1
postgres,sqlx,pool=16 worker=64,,,15713211.0,ns,1
postgres,sqlx,pool=16 worker=64,,,15198087.0,ns,1
postgres,sqlx,pool=16 worker=64,,,15080982.0,ns,1
postgres,sqlx,pool=16 worker=64,,,13622216.0,ns,1
postgres,sqlx,pool=16 worker=64,,,16450744.0,ns,1
postgres,sqlx,pool=16 worker=64,,,18005214.0,ns,1
postgres,sqlx,pool=16 worker=64,,,13762822.0,ns,1
postgres,sqlx,pool=16 worker=64,,,14616861.0,ns,1
postgres,sqlx,pool=16 worker=64,,,17193278.0,ns,1
postgres,sqlx,pool=16 worker=64,,,15598105.0,ns,1
postgres,sqlx,pool=16 worker=64,,,16437844.0,ns,1
postgres,sqlx,pool=16 worker=64,,,13713720.0,ns,1
postgres,sqlx,pool=16 worker=64,,,14382350.0,ns,1
postgres,sqlx,pool=16 worker=64,,,13835926.0,ns,1
postgres,sqlx,pool=16 worker=64,,,16456144.0,ns,1
postgres,sqlx,pool=16 worker=64,,,13462209.0,ns,1
postgres,sqlx,pool=16 worker=64,,,14519357.0,ns,1
postgres,sqlx,pool=16 worker=64,,,16052425.0,ns,1
postgres,sqlx,pool=16 worker=64,,,14381274.0,ns,1
postgres,sqlx,pool=16 worker=64,,,17325191.0,ns,1
postgres,sqlx,pool=16 worker=64,,,16571361.0,ns,1
postgres,sqlx,pool=16 worker=64,,,14214067.0,ns,1
postgres,sqlx,pool=16 worker=64,,,12796911.0,ns,1
postgres,sqlx,pool=16 worker=64,,,14318672.0,ns,1
postgres,sqlx,pool=16 worker=64,,,15293610.0,ns,1
postgres,sqlx,pool=16 worker=64,,,13662545.0,ns,1
postgres,sqlx,pool=16 worker=64,,,13789150.0,ns,1
postgres,sqlx,pool=16 worker=64,,,13777849.0,ns,1
postgres,sqlx,pool=16 worker=64,,,14799091.0,ns,1
postgres,sqlx,pool=16 worker=64,,,14017559.0,ns,1
postgres,sqlx,pool=16 worker=64,,,16285150.0,ns,1
postgres,sqlx,pool=16 worker=64,,,17451696.0,ns,1
postgres,sqlx,pool=16 worker=64,,,15174205.0,ns,1
postgres,sqlx,pool=16 worker=64,,,14332872.0,ns,1
postgres,sqlx,pool=16 worker=64,,,15653925.0,ns,1
postgres,sqlx,pool=16 worker=64,,,14162265.0,ns,1
postgres,sqlx,pool=16 worker=64,,,14721987.0,ns,1
postgres,sqlx,pool=16 worker=64,,,15119503.0,ns,1
postgres,sqlx,pool=16 worker=64,,,15028900.0,ns,1
postgres,sqlx,pool=16 worker=64,,,15259109.0,ns,1
postgres,sqlx,pool=16 worker=64,,,16647364.0,ns,1
