group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
core,bb8,pool=16 worker=04,,,52645587.0,ns,68
core,bb8,pool=16 worker=04,,,49908463.0,ns,68
core,bb8,pool=16 worker=04,,,50695798.0,ns,68
core,bb8,pool=16 worker=04,,,49454443.0,ns,68
core,bb8,pool=16 worker=04,,,49537646.0,ns,68
core,bb8,pool=16 worker=04,,,50771303.0,ns,68
core,bb8,pool=16 worker=04,,,49302835.0,ns,68
core,bb8,pool=16 worker=04,,,49320436.0,ns,68
core,bb8,pool=16 worker=04,,,48685108.0,ns,68
core,bb8,pool=16 worker=04,,,49716054.0,ns,68
core,bb8,pool=16 worker=04,,,50341683.0,ns,68
core,bb8,pool=16 worker=04,,,48157184.0,ns,68
core,bb8,pool=16 worker=04,,,49073325.0,ns,68
core,bb8,pool=16 worker=04,,,53064506.0,ns,68
core,bb8,pool=16 worker=04,,,53115708.0,ns,68
core,bb8,pool=16 worker=04,,,48577503.0,ns,68
core,bb8,pool=16 worker=04,,,49416941.0,ns,68
core,bb8,pool=16 worker=04,,,48736510.0,ns,68
core,bb8,pool=16 worker=04,,,48291190.0,ns,68
core,bb8,pool=16 worker=04,,,52900999.0,ns,68
core,bb8,pool=16 worker=04,,,49836260.0,ns,68
core,bb8,pool=16 worker=04,,,50412186.0,ns,68
core,bb8,pool=16 worker=04,,,48764511.0,ns,68
core,bb8,pool=16 worker=04,,,48593604.0,ns,68
core,bb8,pool=16 worker=04,,,49063624.0,ns,68
core,bb8,pool=16 worker=04,,,48843715.0,ns,68
core,bb8,pool=16 worker=04,,,48791312.0,ns,68
core,bb8,pool=16 worker=04,,,48888917.0,ns,68
core,bb8,pool=16 worker=04,,,58242441.0,ns,68
core,bb8,pool=16 worker=04,,,104672646.0,ns,68
core,bb8,pool=16 worker=04,,,49270234.0,ns,68
core,bb8,pool=16 worker=04,,,48575601.0,ns,68
core,bb8,pool=16 worker=04,,,48411591.0,ns,68
core,bb8,pool=16 worker=04,,,49131723.0,ns,68
core,bb8,pool=16 worker=04,,,48441892.0,ns,68
core,bb8,pool=16 worker=04,,,60108119.0,ns,68
core,bb8,pool=16 worker=04,,,48400690.0,ns,68
core,bb8,pool=16 worker=04,,,51903948.0,ns,68
core,bb8,pool=16 worker=04,,,48834309.0,ns,68
core,bb8,pool=16 worker=04,,,52674883.0,ns,68
core,bb8,pool=16 worker=04,,,54905384.0,ns,68
core,bb8,pool=16 worker=04,,,52075856.0,ns,68
core,bb8,pool=16 worker=04,,,50009862.0,ns,68
core,bb8,pool=16 worker=04,,,49051720.0,ns,68
core,bb8,pool=16 worker=04,,,49475539.0,ns,68
core,bb8,pool=16 worker=04,,,49683648.0,ns,68
core,bb8,pool=16 worker=04,,,48583498.0,ns,68
core,bb8,pool=16 worker=04,,,48871511.0,ns,68
core,bb8,pool=16 worker=04,,,48665102.0,ns,68
core,bb8,pool=16 worker=04,,,50014763.0,ns,68
core,bb8,pool=16 worker=04,,,49247129.0,ns,68
core,bb8,pool=16 worker=04,,,48520996.0,ns,68
core,bb8,pool=16 worker=04,,,50253173.0,ns,68
core,bb8,pool=16 worker=04,,,48666603.0,ns,68
core,bb8,pool=16 worker=04,,,49132223.0,ns,68
core,bb8,pool=16 worker=04,,,49269330.0,ns,68
core,bb8,pool=16 worker=04,,,49020818.0,ns,68
core,bb8,pool=16 worker=04,,,53388615.0,ns,68
core,bb8,pool=16 worker=04,,,50520986.0,ns,68
core,bb8,pool=16 worker=04,,,50271375.0,ns,68
core,bb8,pool=16 worker=04,,,49091321.0,ns,68
core,bb8,pool=16 worker=04,,,48750806.0,ns,68
core,bb8,pool=16 worker=04,,,49228328.0,ns,68
core,bb8,pool=16 worker=04,,,48778107.0,ns,68
core,bb8,pool=16 worker=04,,,49120022.0,ns,68
core,bb8,pool=16 worker=04,,,49010618.0,ns,68
core,bb8,pool=16 worker=04,,,53103303.0,ns,68
core,bb8,pool=16 worker=04,,,50050364.0,ns,68
core,bb8,pool=16 worker=04,,,50922804.0,ns,68
core,bb8,pool=16 worker=04,,,52110058.0,ns,68
core,bb8,pool=16 worker=04,,,50651892.0,ns,68
core,bb8,pool=16 worker=04,,,51502931.0,ns,68
core,bb8,pool=16 worker=04,,,49377135.0,ns,68
core,bb8,pool=16 worker=04,,,49620245.0,ns,68
core,bb8,pool=16 worker=04,,,52058156.0,ns,68
core,bb8,pool=16 worker=04,,,51990553.0,ns,68
core,bb8,pool=16 worker=04,,,48907313.0,ns,68
core,bb8,pool=16 worker=04,,,50319077.0,ns,68
