group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
postgres,qp,pool=04 worker=64,,,27891537.0,ns,2
postgres,qp,pool=04 worker=64,,,28563645.0,ns,2
postgres,qp,pool=04 worker=64,,,31186277.0,ns,2
postgres,qp,pool=04 worker=64,,,26628522.0,ns,2
postgres,qp,pool=04 worker=64,,,30351767.0,ns,2
postgres,qp,pool=04 worker=64,,,27880136.0,ns,2
postgres,qp,pool=04 worker=64,,,29265953.0,ns,2
postgres,qp,pool=04 worker=64,,,32251289.0,ns,2
postgres,qp,pool=04 worker=64,,,26755123.0,ns,2
postgres,qp,pool=04 worker=64,,,24480095.0,ns,2
postgres,qp,pool=04 worker=64,,,25149703.0,ns,2
postgres,qp,pool=04 worker=64,,,25564108.0,ns,2
postgres,qp,pool=04 worker=64,,,27587133.0,ns,2
postgres,qp,pool=04 worker=64,,,28454143.0,ns,2
postgres,qp,pool=04 worker=64,,,26621621.0,ns,2
postgres,qp,pool=04 worker=64,,,27303829.0,ns,2
postgres,qp,pool=04 worker=64,,,27972137.0,ns,2
postgres,qp,pool=04 worker=64,,,29340354.0,ns,2
postgres,qp,pool=04 worker=64,,,33039898.0,ns,2
postgres,qp,pool=04 worker=64,,,26326018.0,ns,2
postgres,qp,pool=04 worker=64,,,28805047.0,ns,2
postgres,qp,pool=04 worker=64,,,35858132.0,ns,2
postgres,qp,pool=04 worker=64,,,26431119.0,ns,2
postgres,qp,pool=04 worker=64,,,28847848.0,ns,2
postgres,qp,pool=04 worker=64,,,34452616.0,ns,2
postgres,qp,pool=04 worker=64,,,27469332.0,ns,2
postgres,qp,pool=04 worker=64,,,27801735.0,ns,2
postgres,qp,pool=04 worker=64,,,32435191.0,ns,2
postgres,qp,pool=04 worker=64,,,26645922.0,ns,2
postgres,qp,pool=04 worker=64,,,32132388.0,ns,2
postgres,qp,pool=04 worker=64,,,30125063.0,ns,2
postgres,qp,pool=04 worker=64,,,30229065.0,ns,2
postgres,qp,pool=04 worker=64,,,27920037.0,ns,2
postgres,qp,pool=04 worker=64,,,25687209.0,ns,2
postgres,qp,pool=04 worker=64,,,31123376.0,ns,2
postgres,qp,pool=04 worker=64,,,41513201.0,ns,2
postgres,qp,pool=04 worker=64,,,28764747.0,ns,2
postgres,qp,pool=04 worker=64,,,28919649.0,ns,2
postgres,qp,pool=04 worker=64,,,35710331.0,ns,2
postgres,qp,pool=04 worker=64,,,35778831.0,ns,2
postgres,qp,pool=04 worker=64,,,46488561.0,ns,2
postgres,qp,pool=04 worker=64,,,27646633.0,ns,2
postgres,qp,pool=04 worker=64,,,28810848.0,ns,2
postgres,qp,pool=04 worker=64,,,28075939.0,ns,2
postgres,qp,pool=04 worker=64,,,29386754.0,ns,2
postgres,qp,pool=04 worker=64,,,26022014.0,ns,2
postgres,qp,pool=04 worker=64,,,25450307.0,ns,2
postgres,qp,pool=04 worker=64,,,31932486.0,ns,2
postgres,qp,pool=04 worker=64,,,31256677.0,ns,2
postgres,qp,pool=04 worker=64,,,27688634.0,ns,2
