group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
core,r2d2,pool=04 worker=04,,,1537206.0,ns,8
core,r2d2,pool=04 worker=04,,,1947235.0,ns,16
core,r2d2,pool=04 worker=04,,,4648922.0,ns,24
core,r2d2,pool=04 worker=04,,,4736228.0,ns,32
core,r2d2,pool=04 worker=04,,,4746629.0,ns,40
core,r2d2,pool=04 worker=04,,,5715496.0,ns,48
core,r2d2,pool=04 worker=04,,,7089291.0,ns,56
core,r2d2,pool=04 worker=04,,,7573325.0,ns,64
core,r2d2,pool=04 worker=04,,,8954020.0,ns,72
core,r2d2,pool=04 worker=04,,,9559062.0,ns,80
core,r2d2,pool=04 worker=04,,,10719143.0,ns,88
core,r2d2,pool=04 worker=04,,,11383388.0,ns,96
core,r2d2,pool=04 worker=04,,,12771085.0,ns,104
core,r2d2,pool=04 worker=04,,,13786955.0,ns,112
core,r2d2,pool=04 worker=04,,,13942466.0,ns,120
core,r2d2,pool=04 worker=04,,,15982807.0,ns,128
core,r2d2,pool=04 worker=04,,,17669424.0,ns,136
core,r2d2,pool=04 worker=04,,,18302967.0,ns,144
core,r2d2,pool=04 worker=04,,,18064650.0,ns,152
core,r2d2,pool=04 worker=04,,,19880076.0,ns,160
core,r2d2,pool=04 worker=04,,,20512221.0,ns,168
core,r2d2,pool=04 worker=04,,,21882815.0,ns,176
core,r2d2,pool=04 worker=04,,,23529330.0,ns,184
core,r2d2,pool=04 worker=04,,,24229878.0,ns,192
core,r2d2,pool=04 worker=04,,,24310484.0,ns,200
core,r2d2,pool=04 worker=04,,,25432262.0,ns,208
core,r2d2,pool=04 worker=04,,,26420330.0,ns,216
core,r2d2,pool=04 worker=04,,,28508275.0,ns,224
core,r2d2,pool=04 worker=04,,,28221655.0,ns,232
core,r2d2,pool=04 worker=04,,,28893900.0,ns,240
core,r2d2,pool=04 worker=04,,,29815765.0,ns,248
core,r2d2,pool=04 worker=04,,,31365272.0,ns,256
core,r2d2,pool=04 worker=04,,,32042519.0,ns,264
core,r2d2,pool=04 worker=04,,,32392743.0,ns,272
core,r2d2,pool=04 worker=04,,,35362649.0,ns,280
core,r2d2,pool=04 worker=04,,,34618498.0,ns,288
core,r2d2,pool=04 worker=04,,,37888124.0,ns,296
core,r2d2,pool=04 worker=04,,,36994362.0,ns,304
core,r2d2,pool=04 worker=04,,,37675609.0,ns,312
core,r2d2,pool=04 worker=04,,,39794956.0,ns,320
core,r2d2,pool=04 worker=04,,,40883231.0,ns,328
core,r2d2,pool=04 worker=04,,,40313291.0,ns,336
core,r2d2,pool=04 worker=04,,,41069144.0,ns,344
core,r2d2,pool=04 worker=04,,,44477580.0,ns,352
core,r2d2,pool=04 worker=04,,,43676424.0,ns,360
core,r2d2,pool=04 worker=04,,,45072321.0,ns,368
core,r2d2,pool=04 worker=04,,,45108323.0,ns,376
core,r2d2,pool=04 worker=04,,,48162735.0,ns,384
core,r2d2,pool=04 worker=04,,,51780886.0,ns,392
core,r2d2,pool=04 worker=04,,,48759876.0,ns,400
core,r2d2,pool=04 worker=04,,,49421422.0,ns,408
core,r2d2,pool=04 worker=04,,,51324154.0,ns,416
core,r2d2,pool=04 worker=04,,,52619143.0,ns,424
core,r2d2,pool=04 worker=04,,,52762554.0,ns,432
core,r2d2,pool=04 worker=04,,,55156019.0,ns,440
core,r2d2,pool=04 worker=04,,,55111716.0,ns,448
core,r2d2,pool=04 worker=04,,,55822165.0,ns,456
core,r2d2,pool=04 worker=04,,,58939581.0,ns,464
core,r2d2,pool=04 worker=04,,,85850245.0,ns,472
core,r2d2,pool=04 worker=04,,,63836421.0,ns,480
core,r2d2,pool=04 worker=04,,,68854968.0,ns,488
core,r2d2,pool=04 worker=04,,,63633406.0,ns,496
core,r2d2,pool=04 worker=04,,,66031473.0,ns,504
core,r2d2,pool=04 worker=04,,,66809827.0,ns,512
core,r2d2,pool=04 worker=04,,,65841660.0,ns,520
core,r2d2,pool=04 worker=04,,,80111348.0,ns,528
core,r2d2,pool=04 worker=04,,,69453710.0,ns,536
core,r2d2,pool=04 worker=04,,,69584518.0,ns,544
core,r2d2,pool=04 worker=04,,,69432809.0,ns,552
core,r2d2,pool=04 worker=04,,,69142788.0,ns,560
core,r2d2,pool=04 worker=04,,,75983162.0,ns,568
core,r2d2,pool=04 worker=04,,,77373158.0,ns,576
core,r2d2,pool=04 worker=04,,,75534931.0,ns,584
core,r2d2,pool=04 worker=04,,,77571471.0,ns,592
core,r2d2,pool=04 worker=04,,,74994793.0,ns,600
core,r2d2,pool=04 worker=04,,,75248911.0,ns,608
core,r2d2,pool=04 worker=04,,,78366927.0,ns,616
core,r2d2,pool=04 worker=04,,,78217616.0,ns,624
core,r2d2,pool=04 worker=04,,,78311823.0,ns,632
core,r2d2,pool=04 worker=04,,,79429801.0,ns,640
core,r2d2,pool=04 worker=04,,,82457306.0,ns,648
core,r2d2,pool=04 worker=04,,,80482269.0,ns,656
core,r2d2,pool=04 worker=04,,,92171278.0,ns,664
core,r2d2,pool=04 worker=04,,,89173370.0,ns,672
core,r2d2,pool=04 worker=04,,,85283001.0,ns,680
core,r2d2,pool=04 worker=04,,,94329527.0,ns,688
core,r2d2,pool=04 worker=04,,,90495161.0,ns,696
core,r2d2,pool=04 worker=04,,,87512155.0,ns,704
core,r2d2,pool=04 worker=04,,,88322311.0,ns,712
core,r2d2,pool=04 worker=04,,,89142568.0,ns,720
core,r2d2,pool=04 worker=04,,,90724377.0,ns,728
core,r2d2,pool=04 worker=04,,,94322926.0,ns,736
core,r2d2,pool=04 worker=04,,,93582675.0,ns,744
core,r2d2,pool=04 worker=04,,,93819292.0,ns,752
core,r2d2,pool=04 worker=04,,,95819530.0,ns,760
core,r2d2,pool=04 worker=04,,,94803759.0,ns,768
core,r2d2,pool=04 worker=04,,,100853078.0,ns,776
core,r2d2,pool=04 worker=04,,,96800098.0,ns,784
core,r2d2,pool=04 worker=04,,,100667665.0,ns,792
core,r2d2,pool=04 worker=04,,,99339073.0,ns,800
