group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
core,deadpool,pool=16 worker=01,,,49494635.0,ns,123
core,deadpool,pool=16 worker=01,,,48822204.0,ns,123
core,deadpool,pool=16 worker=01,,,50210069.0,ns,123
core,deadpool,pool=16 worker=01,,,49205321.0,ns,123
core,deadpool,pool=16 worker=01,,,49204022.0,ns,123
core,deadpool,pool=16 worker=01,,,52658884.0,ns,123
core,deadpool,pool=16 worker=01,,,50341275.0,ns,123
core,deadpool,pool=16 worker=01,,,51546032.0,ns,123
core,deadpool,pool=16 worker=01,,,53345017.0,ns,123
core,deadpool,pool=16 worker=01,,,48953210.0,ns,123
core,deadpool,pool=16 worker=01,,,50146535.0,ns,123
core,deadpool,pool=16 worker=01,,,51028297.0,ns,123
core,deadpool,pool=16 worker=01,,,50095756.0,ns,123
core,deadpool,pool=16 worker=01,,,51887437.0,ns,123
core,deadpool,pool=16 worker=01,,,48802298.0,ns,123
core,deadpool,pool=16 worker=01,,,51016697.0,ns,123
core,deadpool,pool=16 worker=01,,,49164413.0,ns,123
core,deadpool,pool=16 worker=01,,,52154249.0,ns,123
core,deadpool,pool=16 worker=01,,,50081255.0,ns,123
core,deadpool,pool=16 worker=01,,,48583487.0,ns,123
core,deadpool,pool=16 worker=01,,,49448427.0,ns,123
core,deadpool,pool=16 worker=01,,,49415425.0,ns,123
core,deadpool,pool=16 worker=01,,,48946604.0,ns,123
core,deadpool,pool=16 worker=01,,,47312230.0,ns,123
core,deadpool,pool=16 worker=01,,,50782587.0,ns,123
core,deadpool,pool=16 worker=01,,,69418926.0,ns,123
core,deadpool,pool=16 worker=01,,,51200405.0,ns,123
core,deadpool,pool=16 worker=01,,,49244517.0,ns,123
core,deadpool,pool=16 worker=01,,,49250617.0,ns,123
core,deadpool,pool=16 worker=01,,,49705538.0,ns,123
core,deadpool,pool=16 worker=01,,,48817498.0,ns,123
core,deadpool,pool=16 worker=01,,,49044809.0,ns,123
core,deadpool,pool=16 worker=01,,,49053409.0,ns,123
core,deadpool,pool=16 worker=01,,,45001127.0,ns,123
core,deadpool,pool=16 worker=01,,,50812188.0,ns,123
core,deadpool,pool=16 worker=01,,,54906573.0,ns,123
core,deadpool,pool=16 worker=01,,,48428281.0,ns,123
core,deadpool,pool=16 worker=01,,,50458672.0,ns,123
core,deadpool,pool=16 worker=01,,,48178270.0,ns,123
