group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
core,qp,pool=16 worker=16,,,43366815.0,ns,14
core,qp,pool=16 worker=16,,,40488675.0,ns,14
core,qp,pool=16 worker=16,,,40333072.0,ns,14
core,qp,pool=16 worker=16,,,40415474.0,ns,14
core,qp,pool=16 worker=16,,,40447274.0,ns,14
core,qp,pool=16 worker=16,,,40312672.0,ns,14
core,qp,pool=16 worker=16,,,40891880.0,ns,14
core,qp,pool=16 worker=16,,,40915880.0,ns,14
core,qp,pool=16 worker=16,,,40506275.0,ns,14
core,qp,pool=16 worker=16,,,40462274.0,ns,14
core,qp,pool=16 worker=16,,,40359073.0,ns,14
core,qp,pool=16 worker=16,,,40498975.0,ns,14
core,qp,pool=16 worker=16,,,40311872.0,ns,14
core,qp,pool=16 worker=16,,,40332372.0,ns,14
core,qp,pool=16 worker=16,,,40477974.0,ns,14
core,qp,pool=16 worker=16,,,40079168.0,ns,14
core,qp,pool=16 worker=16,,,40385774.0,ns,14
core,qp,pool=16 worker=16,,,40241171.0,ns,14
core,qp,pool=16 worker=16,,,40349472.0,ns,14
core,qp,pool=16 worker=16,,,40446174.0,ns,14
core,qp,pool=16 worker=16,,,40526675.0,ns,14
core,qp,pool=16 worker=16,,,40284071.0,ns,14
core,qp,pool=16 worker=16,,,40343572.0,ns,14
core,qp,pool=16 worker=16,,,40622076.0,ns,14
core,qp,pool=16 worker=16,,,40428273.0,ns,14
