group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
postgres,qp,pool=04 worker=16,,,17410266.0,ns,5
postgres,qp,pool=04 worker=16,,,15044161.0,ns,5
postgres,qp,pool=04 worker=16,,,15822096.0,ns,5
postgres,qp,pool=04 worker=16,,,17814783.0,ns,5
postgres,qp,pool=04 worker=16,,,17444067.0,ns,5
postgres,qp,pool=04 worker=16,,,16035605.0,ns,5
postgres,qp,pool=04 worker=16,,,15492281.0,ns,5
postgres,qp,pool=04 worker=16,,,16391521.0,ns,5
postgres,qp,pool=04 worker=16,,,16442623.0,ns,5
postgres,qp,pool=04 worker=16,,,16569128.0,ns,5
postgres,qp,pool=04 worker=16,,,15802794.0,ns,5
postgres,qp,pool=04 worker=16,,,18923632.0,ns,5
postgres,qp,pool=04 worker=16,,,16237014.0,ns,5
postgres,qp,pool=04 worker=16,,,15145566.0,ns,5
postgres,qp,pool=04 worker=16,,,16373720.0,ns,5
postgres,qp,pool=04 worker=16,,,16048405.0,ns,5
postgres,qp,pool=04 worker=16,,,16251915.0,ns,5
postgres,qp,pool=04 worker=16,,,17697678.0,ns,5
postgres,qp,pool=04 worker=16,,,17689477.0,ns,5
postgres,qp,pool=04 worker=16,,,17251258.0,ns,5
postgres,qp,pool=04 worker=16,,,26267355.0,ns,5
postgres,qp,pool=04 worker=16,,,15056262.0,ns,5
postgres,qp,pool=04 worker=16,,,16977147.0,ns,5
postgres,qp,pool=04 worker=16,,,16389321.0,ns,5
postgres,qp,pool=04 worker=16,,,17064250.0,ns,5
postgres,qp,pool=04 worker=16,,,14086819.0,ns,5
postgres,qp,pool=04 worker=16,,,14912056.0,ns,5
postgres,qp,pool=04 worker=16,,,15224570.0,ns,5
postgres,qp,pool=04 worker=16,,,15451779.0,ns,5
postgres,qp,pool=04 worker=16,,,17938988.0,ns,5
postgres,qp,pool=04 worker=16,,,16237314.0,ns,5
postgres,qp,pool=04 worker=16,,,15758293.0,ns,5
postgres,qp,pool=04 worker=16,,,14398834.0,ns,5
postgres,qp,pool=04 worker=16,,,16447923.0,ns,5
postgres,qp,pool=04 worker=16,,,16330719.0,ns,5
postgres,qp,pool=04 worker=16,,,15490781.0,ns,5
postgres,qp,pool=04 worker=16,,,15847097.0,ns,5
postgres,qp,pool=04 worker=16,,,16092608.0,ns,5
postgres,qp,pool=04 worker=16,,,16146410.0,ns,5
postgres,qp,pool=04 worker=16,,,14788850.0,ns,5
postgres,qp,pool=04 worker=16,,,17014148.0,ns,5
postgres,qp,pool=04 worker=16,,,15895799.0,ns,5
postgres,qp,pool=04 worker=16,,,17159754.0,ns,5
postgres,qp,pool=04 worker=16,,,15356275.0,ns,5
postgres,qp,pool=04 worker=16,,,15573185.0,ns,5
postgres,qp,pool=04 worker=16,,,19246547.0,ns,5
postgres,qp,pool=04 worker=16,,,15727412.0,ns,5
postgres,qp,pool=04 worker=16,,,16315340.0,ns,5
postgres,qp,pool=04 worker=16,,,18150522.0,ns,5
postgres,qp,pool=04 worker=16,,,18540440.0,ns,5
postgres,qp,pool=04 worker=16,,,16449546.0,ns,5
postgres,qp,pool=04 worker=16,,,16440645.0,ns,5
postgres,qp,pool=04 worker=16,,,16310139.0,ns,5
postgres,qp,pool=04 worker=16,,,17377187.0,ns,5
postgres,qp,pool=04 worker=16,,,15458200.0,ns,5
postgres,qp,pool=04 worker=16,,,15622308.0,ns,5
postgres,qp,pool=04 worker=16,,,16283038.0,ns,5
postgres,qp,pool=04 worker=16,,,16190134.0,ns,5
postgres,qp,pool=04 worker=16,,,16790560.0,ns,5
postgres,qp,pool=04 worker=16,,,16447845.0,ns,5
postgres,qp,pool=04 worker=16,,,16388943.0,ns,5
postgres,qp,pool=04 worker=16,,,16057727.0,ns,5
postgres,qp,pool=04 worker=16,,,17266983.0,ns,5
postgres,qp,pool=04 worker=16,,,16357842.0,ns,5
postgres,qp,pool=04 worker=16,,,16428745.0,ns,5
postgres,qp,pool=04 worker=16,,,16066528.0,ns,5
postgres,qp,pool=04 worker=16,,,16647254.0,ns,5
postgres,qp,pool=04 worker=16,,,17351186.0,ns,5
postgres,qp,pool=04 worker=16,,,17341086.0,ns,5
postgres,qp,pool=04 worker=16,,,14672965.0,ns,5
postgres,qp,pool=04 worker=16,,,15258792.0,ns,5
postgres,qp,pool=04 worker=16,,,17539794.0,ns,5
postgres,qp,pool=04 worker=16,,,16062628.0,ns,5
postgres,qp,pool=04 worker=16,,,17077774.0,ns,5
postgres,qp,pool=04 worker=16,,,16959168.0,ns,5
postgres,qp,pool=04 worker=16,,,16396243.0,ns,5
postgres,qp,pool=04 worker=16,,,16549050.0,ns,5
postgres,qp,pool=04 worker=16,,,16699257.0,ns,5
postgres,qp,pool=04 worker=16,,,16653254.0,ns,5
postgres,qp,pool=04 worker=16,,,17710202.0,ns,5
postgres,qp,pool=04 worker=16,,,17611798.0,ns,5
postgres,qp,pool=04 worker=16,,,15297693.0,ns,5
postgres,qp,pool=04 worker=16,,,16320940.0,ns,5
postgres,qp,pool=04 worker=16,,,16660055.0,ns,5
postgres,qp,pool=04 worker=16,,,16327640.0,ns,5
postgres,qp,pool=04 worker=16,,,17115275.0,ns,5
postgres,qp,pool=04 worker=16,,,17422890.0,ns,5
postgres,qp,pool=04 worker=16,,,14407753.0,ns,5
postgres,qp,pool=04 worker=16,,,15851118.0,ns,5
postgres,qp,pool=04 worker=16,,,18307029.0,ns,5
postgres,qp,pool=04 worker=16,,,17245082.0,ns,5
postgres,qp,pool=04 worker=16,,,16453445.0,ns,5
postgres,qp,pool=04 worker=16,,,16028027.0,ns,5
postgres,qp,pool=04 worker=16,,,15796216.0,ns,5
postgres,qp,pool=04 worker=16,,,17947713.0,ns,5
postgres,qp,pool=04 worker=16,,,16874265.0,ns,5
postgres,qp,pool=04 worker=16,,,17128676.0,ns,5
postgres,qp,pool=04 worker=16,,,17225980.0,ns,5
