group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
core,r2d2,pool=16 worker=16,,,53822231.0,ns,13
core,r2d2,pool=16 worker=16,,,50853492.0,ns,13
core,r2d2,pool=16 worker=16,,,48251470.0,ns,13
core,r2d2,pool=16 worker=16,,,51790536.0,ns,13
core,r2d2,pool=16 worker=16,,,53249705.0,ns,13
core,r2d2,pool=16 worker=16,,,48052860.0,ns,13
core,r2d2,pool=16 worker=16,,,52130152.0,ns,13
core,r2d2,pool=16 worker=16,,,52111651.0,ns,13
core,r2d2,pool=16 worker=16,,,58112633.0,ns,13
core,r2d2,pool=16 worker=16,,,50592180.0,ns,13
core,r2d2,pool=16 worker=16,,,53548118.0,ns,13
core,r2d2,pool=16 worker=16,,,50934195.0,ns,13
core,r2d2,pool=16 worker=16,,,90458954.0,ns,13
core,r2d2,pool=16 worker=16,,,71170648.0,ns,13
core,r2d2,pool=16 worker=16,,,51011899.0,ns,13
core,r2d2,pool=16 worker=16,,,56124339.0,ns,13
core,r2d2,pool=16 worker=16,,,51084303.0,ns,13
core,r2d2,pool=16 worker=16,,,55947631.0,ns,13
core,r2d2,pool=16 worker=16,,,51563625.0,ns,13
core,r2d2,pool=16 worker=16,,,52025547.0,ns,13
core,r2d2,pool=16 worker=16,,,52235957.0,ns,13
core,r2d2,pool=16 worker=16,,,50273665.0,ns,13
core,r2d2,pool=16 worker=16,,,52882187.0,ns,13
core,r2d2,pool=16 worker=16,,,52218256.0,ns,13
core,r2d2,pool=16 worker=16,,,52593273.0,ns,13
core,r2d2,pool=16 worker=16,,,52474668.0,ns,13
core,r2d2,pool=16 worker=16,,,54969586.0,ns,13
core,r2d2,pool=16 worker=16,,,55281801.0,ns,13
core,r2d2,pool=16 worker=16,,,56065637.0,ns,13
core,r2d2,pool=16 worker=16,,,55598315.0,ns,13
core,r2d2,pool=16 worker=16,,,60834561.0,ns,13
core,r2d2,pool=16 worker=16,,,51191407.0,ns,13
core,r2d2,pool=16 worker=16,,,51901241.0,ns,13
core,r2d2,pool=16 worker=16,,,51518823.0,ns,13
core,r2d2,pool=16 worker=16,,,52179154.0,ns,13
core,r2d2,pool=16 worker=16,,,51776735.0,ns,13
core,r2d2,pool=16 worker=16,,,53175602.0,ns,13
core,r2d2,pool=16 worker=16,,,50568078.0,ns,13
core,r2d2,pool=16 worker=16,,,52929390.0,ns,13
core,r2d2,pool=16 worker=16,,,56080037.0,ns,13
core,r2d2,pool=16 worker=16,,,51934543.0,ns,13
core,r2d2,pool=16 worker=16,,,46828303.0,ns,13
core,r2d2,pool=16 worker=16,,,51561625.0,ns,13
core,r2d2,pool=16 worker=16,,,52062749.0,ns,13
core,r2d2,pool=16 worker=16,,,52529971.0,ns,13
core,r2d2,pool=16 worker=16,,,52100751.0,ns,13
core,r2d2,pool=16 worker=16,,,52204056.0,ns,13
core,r2d2,pool=16 worker=16,,,46030665.0,ns,13
core,r2d2,pool=16 worker=16,,,52842186.0,ns,13
core,r2d2,pool=16 worker=16,,,51741133.0,ns,13
core,r2d2,pool=16 worker=16,,,50122558.0,ns,13
core,r2d2,pool=16 worker=16,,,48774094.0,ns,13
core,r2d2,pool=16 worker=16,,,53013293.0,ns,13
core,r2d2,pool=16 worker=16,,,53236804.0,ns,13
core,r2d2,pool=16 worker=16,,,55215897.0,ns,13
core,r2d2,pool=16 worker=16,,,51427518.0,ns,13
core,r2d2,pool=16 worker=16,,,51978845.0,ns,13
core,r2d2,pool=16 worker=16,,,52459567.0,ns,13
core,r2d2,pool=16 worker=16,,,51166206.0,ns,13
core,r2d2,pool=16 worker=16,,,52355462.0,ns,13
core,r2d2,pool=16 worker=16,,,51448520.0,ns,13
core,r2d2,pool=16 worker=16,,,51858439.0,ns,13
core,r2d2,pool=16 worker=16,,,51547825.0,ns,13
core,r2d2,pool=16 worker=16,,,53454314.0,ns,13
core,r2d2,pool=16 worker=16,,,50558878.0,ns,13
core,r2d2,pool=16 worker=16,,,55718520.0,ns,13
core,r2d2,pool=16 worker=16,,,53681125.0,ns,13
core,r2d2,pool=16 worker=16,,,63190672.0,ns,13
core,r2d2,pool=16 worker=16,,,58681160.0,ns,13
core,r2d2,pool=16 worker=16,,,51106204.0,ns,13
core,r2d2,pool=16 worker=16,,,49486028.0,ns,13
core,r2d2,pool=16 worker=16,,,50798589.0,ns,13
core,r2d2,pool=16 worker=16,,,49426025.0,ns,13
core,r2d2,pool=16 worker=16,,,50892293.0,ns,13
core,r2d2,pool=16 worker=16,,,51796836.0,ns,13
core,r2d2,pool=16 worker=16,,,51472421.0,ns,13
core,r2d2,pool=16 worker=16,,,52007246.0,ns,13
core,r2d2,pool=16 worker=16,,,51888940.0,ns,13
core,r2d2,pool=16 worker=16,,,51774835.0,ns,13
core,r2d2,pool=16 worker=16,,,56354550.0,ns,13
core,r2d2,pool=16 worker=16,,,50784289.0,ns,13
core,r2d2,pool=16 worker=16,,,52284559.0,ns,13
core,r2d2,pool=16 worker=16,,,52332662.0,ns,13
core,r2d2,pool=16 worker=16,,,52158054.0,ns,13
core,r2d2,pool=16 worker=16,,,52556372.0,ns,13
core,r2d2,pool=16 worker=16,,,51581026.0,ns,13
core,r2d2,pool=16 worker=16,,,56458355.0,ns,13
core,r2d2,pool=16 worker=16,,,51547125.0,ns,13
core,r2d2,pool=16 worker=16,,,51770935.0,ns,13
core,r2d2,pool=16 worker=16,,,51823538.0,ns,13
core,r2d2,pool=16 worker=16,,,50108357.0,ns,13
core,r2d2,pool=16 worker=16,,,52695679.0,ns,13
core,r2d2,pool=16 worker=16,,,52872887.0,ns,13
core,r2d2,pool=16 worker=16,,,51492622.0,ns,13
core,r2d2,pool=16 worker=16,,,50669683.0,ns,13
core,r2d2,pool=16 worker=16,,,53096697.0,ns,13
core,r2d2,pool=16 worker=16,,,51339714.0,ns,13
core,r2d2,pool=16 worker=16,,,52027347.0,ns,13
core,r2d2,pool=16 worker=16,,,47720545.0,ns,13
core,r2d2,pool=16 worker=16,,,53722327.0,ns,13
