group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
core,r2d2,pool=04 worker=64,,,54043567.0,ns,4
core,r2d2,pool=04 worker=64,,,53048852.0,ns,4
core,r2d2,pool=04 worker=64,,,53259956.0,ns,4
core,r2d2,pool=04 worker=64,,,53226955.0,ns,4
core,r2d2,pool=04 worker=64,,,52510145.0,ns,4
core,r2d2,pool=04 worker=64,,,53790563.0,ns,4
core,r2d2,pool=04 worker=64,,,51109625.0,ns,4
core,r2d2,pool=04 worker=64,,,52614246.0,ns,4
core,r2d2,pool=04 worker=64,,,53494059.0,ns,4
core,r2d2,pool=04 worker=64,,,53962865.0,ns,4
core,r2d2,pool=04 worker=64,,,55051781.0,ns,4
core,r2d2,pool=04 worker=64,,,53744163.0,ns,4
core,r2d2,pool=04 worker=64,,,53744463.0,ns,4
core,r2d2,pool=04 worker=64,,,53729662.0,ns,4
core,r2d2,pool=04 worker=64,,,51514131.0,ns,4
core,r2d2,pool=04 worker=64,,,52619947.0,ns,4
core,r2d2,pool=04 worker=64,,,51595732.0,ns,4
core,r2d2,pool=04 worker=64,,,53100253.0,ns,4
core,r2d2,pool=04 worker=64,,,52848450.0,ns,4
core,r2d2,pool=04 worker=64,,,52505145.0,ns,4
core,r2d2,pool=04 worker=64,,,53260556.0,ns,4
core,r2d2,pool=04 worker=64,,,54203569.0,ns,4
core,r2d2,pool=04 worker=64,,,52264341.0,ns,4
core,r2d2,pool=04 worker=64,,,52915351.0,ns,4
core,r2d2,pool=04 worker=64,,,52193640.0,ns,4
