group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
postgres,sqlx,pool=04 worker=16,,,16248131.0,ns,6
postgres,sqlx,pool=04 worker=16,,,16826539.0,ns,6
postgres,sqlx,pool=04 worker=16,,,15402919.0,ns,6
postgres,sqlx,pool=04 worker=16,,,16510434.0,ns,6
postgres,sqlx,pool=04 worker=16,,,17342447.0,ns,6
postgres,sqlx,pool=04 worker=16,,,17042143.0,ns,6
postgres,sqlx,pool=04 worker=16,,,17161543.0,ns,6
postgres,sqlx,pool=04 worker=16,,,16695937.0,ns,6
postgres,sqlx,pool=04 worker=16,,,18095057.0,ns,6
postgres,sqlx,pool=04 worker=16,,,16763038.0,ns,6
postgres,sqlx,pool=04 worker=16,,,16879340.0,ns,6
postgres,sqlx,pool=04 worker=16,,,17074242.0,ns,6
postgres,sqlx,pool=04 worker=16,,,16464234.0,ns,6
postgres,sqlx,pool=04 worker=16,,,16907640.0,ns,6
postgres,sqlx,pool=04 worker=16,,,16993841.0,ns,6
postgres,sqlx,pool=04 worker=16,,,17059943.0,ns,6
postgres,sqlx,pool=04 worker=16,,,16942141.0,ns,6
postgres,sqlx,pool=04 worker=16,,,16759338.0,ns,6
postgres,sqlx,pool=04 worker=16,,,17181044.0,ns,6
postgres,sqlx,pool=04 worker=16,,,16113929.0,ns,6
postgres,sqlx,pool=04 worker=16,,,16103128.0,ns,6
postgres,sqlx,pool=04 worker=16,,,16877940.0,ns,6
postgres,sqlx,pool=04 worker=16,,,17252945.0,ns,6
postgres,sqlx,pool=04 worker=16,,,16737738.0,ns,6
postgres,sqlx,pool=04 worker=16,,,16633137.0,ns,6
